ID	Context	English	Foreign	Transliteration	Sources	Tip	Debug
TODO	Order drinks	Does she want sugar?	她要糖吗？	tā yào táng ma  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	Does she want ice?	她要冰吗？	tā yào bīng ma  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	Thanks!	谢谢！	xiè xie  	Duo	-	type=translate:tap
TODO	Order drinks	You're welcome!	不客气！	bú kè qi  	Duo	-	type=translate:tap
TODO	Order drinks	This is not my milk tea!	这不是我的奶茶！	zhè bú shi wǒ de nǎi chá  	Duo	-	type=translate:tap
TODO	Order drinks	Do you want sugar?	你要糖吗？	nǐ yào táng ma  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	Do you want ice?	你要冰吗？	nǐ yào bīng ma  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	milk	牛奶	niú nǎi 	Duo	-	type=translate:reverse_tap
TODO	Order drinks	I also want milk, thanks.	我也要牛奶，谢谢。	wǒ yě yào niú nǎi  xiè xie  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	Does your husband like hot water?	你的老公喜欢热水吗？	nǐ de lǎo gōng xǐ huan rè shuǐ ma  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	I want sugar, thanks.	我要糖，谢谢。	wǒ yào táng  xiè xie  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	Thanks!	谢谢！	xiè xie  	Duo	-	type=translate:tap
TODO	Order drinks	You're welcome!	不客气！	bú kè qi  	Duo	-	type=translate:tap
TODO	Order drinks	No, this is not my milk tea.	不，这不是我的奶茶。	bù  zhè bú shi wǒ de nǎi chá  	Duo	-	type=translate:tap
TODO	Order drinks	No, I don't want sugar.	不，我不要糖。	bù  wǒ bú yào táng  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	Do you want ice?	你要冰吗？	nǐ yào bīng ma  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	This is not milk!	这不是牛奶！	zhè bú shi niú nǎi  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	Do you want milk?	你要牛奶吗？	nǐ yào niú nǎi ma  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	This is not your green tea.	这不是你的绿茶。	zhè bú shì nǐ de lǜ chá  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	No, he doesn't want ice.	不，他不要冰。	bù  tā bú yào bīng  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	Thanks!	谢谢！	xiè xie  	Duo	-	type=translate:tap
TODO	Order drinks	You're welcome!	不客气！	bú kè qi  	Duo	-	type=translate:tap
TODO	Order drinks	Three cups of milk tea.	三杯奶茶	sān bēi nǎi chá 	Duo	-	type=translate:tap
TODO	Order drinks	my green tea	我的绿茶	wǒ de lǜ chá 	Duo	-	type=translate:reverse_tap
TODO	Order drinks	This is not green tea.	这不是绿茶。	zhè bú shi lǜ chá  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	This is not milk!	这不是牛奶！	zhè bú shi niú nǎi  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	This is not my milk tea!	这不是我的奶茶！	zhè bú shi wǒ de nǎi chá  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	my green tea	我的绿茶	wǒ de lǜ chá 	Duo	-	type=translate:reverse_tap
TODO	Order drinks	This is not milk!	这不是牛奶！	zhè bú shi niú nǎi  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	You're welcome!	不客气！	bú kè qi  	Duo	-	type=translate:tap
TODO	Order drinks	Do you like milk tea?	你喜欢奶茶吗？	nǐ xǐ huan nǎi chá ma  	Duo	-	type=translate:tap
TODO	Order drinks	This is not your coffee.	这不是你的咖啡。	zhè bú shì nǐ de kā fēi  	Duo	-	type=translate:tap
TODO	Order drinks	Do you want sugar?	你要糖吗？	nǐ yào táng ma  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	Do you want ice?	你要冰吗？	nǐ yào bīng ma  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	tea, green tea	茶、绿茶	chá, lǜ chá 	Duo	-	type=translate:reverse_tap
TODO	Order drinks	This is not green tea.	这不是绿茶。	zhè bú shi lǜ chá  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	I also want milk, thanks.	我也要牛奶，谢谢。	wǒ yě yào niú nǎi  xiè xie  	Duo	-	type=translate:reverse_tap
TODO	Order drinks	No, he doesn't want ice.	不，他不要冰。	bù  tā bú yào bīng  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	two	二	èr 	Duo	-	type=select:name_example
TODO	Locate travel essentials	train	火车	huǒ chē 	Duo	-	type=select:name_example
TODO	Locate travel essentials	Where is the bathroom?	洗手间在哪里？	xǐ shǒu jiān zài nǎ lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	My wallet is here.	我的钱包在这里。	wǒ de qián bāo zài zhè lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	Oh no, my luggage is not here!	哎呀，我的行李不在这里！	āi yā  wǒ de xíng li bú zài zhè lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	This is the second platform, right?	这是第二站台，对不对？	zhè shì dì èr zhàn tái  duì bù duì  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	My luggage and her luggage	我的行李和她的行李	wǒ de xíng li hé tā de xíng li 	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	Oh no, this is not my ticket!	哎呀，这不是我的车票！	āi yā  zhè bú shi wǒ de chē piào  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	two	二	èr 	Duo	-	type=select:name_example
TODO	Locate travel essentials	train	火车	huǒ chē 	Duo	-	type=select:name_example
TODO	Locate travel essentials	cellphone	手机	shǒu jī 	Duo	-	type=select:name_example
TODO	Locate travel essentials	Where is the bathroom?	洗手间在哪里？	xǐ shǒu jiān zài nǎ lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	This is not my ticket.	这不是我的车票。	zhè bú shi wǒ de chē piào  	Duo	-	type=translate:tap
TODO	Locate travel essentials	My luggage and her luggage	我的行李和她的行李	wǒ de xíng li hé tā de xíng li 	Duo	-	type=translate:tap
TODO	Locate travel essentials	No, this is not platform two.	不，这不是第二站台。	bù  zhè bú shi dì èr zhàn tái  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	Your wallet is here!	你的钱包在这里！	nǐ de qián bāo zài zhè lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	Oh no, where is my luggage?	哎呀，我的行李在哪里？	āi yā  wǒ de xíng li zài nǎ lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	two	二	èr 	Duo	-	type=select:name_example
TODO	Locate travel essentials	wallet	钱包	qián bāo 	Duo	-	type=select:name_example
TODO	Locate travel essentials	cellphone	手机	shǒu jī 	Duo	-	type=select:name_example
TODO	Locate travel essentials	My train	我的火车	wǒ de huǒ chē 	Duo	-	type=translate:tap
TODO	Locate travel essentials	Your ticket is not here.	你的车票不在这里。	nǐ de chē piào bú zài zhè lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	The first platform is here.	第一站台在这里。	dì yī zhàn tái zài zhè lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	Is this your ticket?	这是你的车票吗？	zhè shì nǐ de chē piào ma  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	The second platform is here.	第二站台在这里。	dì èr zhàn tái zài zhè lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	The train station is here.	火车站在这里。	huǒ chē zhàn zài zhè lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	two	二	èr 	Duo	-	type=select:name_example
TODO	Locate travel essentials	wallet	钱包	qián bāo 	Duo	-	type=select:name_example
TODO	Locate travel essentials	cellphone	手机	shǒu jī 	Duo	-	type=select:name_example
TODO	Locate travel essentials	Where is the train station?	火车站在哪里？	huǒ chē zhàn zài nǎ lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	No, this is not platform two.	不，这不是第二站台。	bù  zhè bú shi dì èr zhàn tái  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	My wallet and cellphone are here.	我的钱包和手机在这里。	wǒ de qián bāo hé shǒu jī zài zhè lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	His ticket is here.	他的车票在这里。	tā de chē piào zài zhè lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	two	二	èr 	Duo	-	type=select:name_example
TODO	Locate travel essentials	train	火车	huǒ chē 	Duo	-	type=select:name_example
TODO	Locate travel essentials	wallet	钱包	qián bāo 	Duo	-	type=select:name_example
TODO	Locate travel essentials	Luggage and ticket	行李和车票	xíng li hé chē piào 	Duo	-	type=translate:tap
TODO	Locate travel essentials	Oh no, where is my cellphone?	哎呀，我的手机在哪里？	āi yā  wǒ de shǒu jī zài nǎ lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	The second platform is here.	第二站台在这里。	dì èr zhàn tái zài zhè lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	Where is the second platform?	第二站台在哪里？	dì èr zhàn tái zài nǎ lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	Where is the train station?	火车站在哪里？	huǒ chē zhàn zài nǎ lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	Her cellphone is here.	她的手机在这里。	tā de shǒu jī zài zhè lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	This is the second platform, right?	这是第二站台，对不对？	zhè shì dì èr zhàn tái  duì bù duì  	Duo	-	type=translate:tap
TODO	Locate travel essentials	Correct, this is my luggage.	对，这是我的行李。	duì  zhè shì wǒ de xíng li  	Duo	-	type=translate:tap
TODO	Locate travel essentials	Your train is here!	你的火车在这里!	nǐ de huǒ chē zài zhè lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	Where is my wallet?	我的钱包在哪里？	wǒ de qián bāo zài nǎ lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	One, two, three	一，二，三	yī  èr  sān 	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	No, this is not platform two.	不，这不是第二站台。	bù  zhè bú shi dì èr zhàn tái  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	Your train is here!	你的火车在这里!	nǐ de huǒ chē zài zhè lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	His wallet is here.	他的钱包在这里。	tā de qián bāo zài zhè lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	This is my luggage.	这是我的行李。	zhè shì wǒ de xíng li  	Duo	-	type=translate:tap
TODO	Locate travel essentials	This is the second platform, right?	这是第二站台，对不对？	zhè shì dì èr zhàn tái  duì bù duì  	Duo	-	type=translate:tap
TODO	Locate travel essentials	Supermarket and train station	超市和火车站	chāo shì hé huǒ chē zhàn 	Duo	-	type=translate:tap
TODO	Locate travel essentials	One, two, three	一，二，三	yī  èr  sān 	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	My train	我的火车	wǒ de huǒ chē 	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	Where is the second platform?	第二站台在哪里？	dì èr zhàn tái zài nǎ lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	Oh no, my luggage is not here!	哎呀，我的行李不在这里！	āi yā  wǒ de xíng li bú zài zhè lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	Your train is here!	你的火车在这里!	nǐ de huǒ chē zài zhè lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	Oh no, my wallet is not here!	哎呀，我的钱包不在这里！	āi yā  wǒ de qián bāo bú zài zhè lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	That's right, the train station is here.	对，火车站在这里。	duì  huǒ chē zhàn zài zhè lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	That's right, the train station is here.	对，火车站在这里。	duì  huǒ chē zhàn zài zhè lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	Is the bathroom here?	洗手间在这儿吗？	xǐ shǒu jiān zài zhè r ma  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	Your wallet is here!	你的钱包在这里！	nǐ de qián bāo zài zhè lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	Oh no, where is my luggage?	哎呀，我的行李在哪里？	āi yā  wǒ de xíng li zài nǎ lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	your luggage	你的行李	nǐ de xíng li 	Duo	-	type=translate:tap
TODO	Locate travel essentials	The second platform is here.	第二站台在这里。	dì èr zhàn tái zài zhè lǐ  	Duo	-	type=translate:tap
TODO	Locate travel essentials	Where is my wallet?	我的钱包在哪里？	wǒ de qián bāo zài nǎ lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	My train	我的火车	wǒ de huǒ chē 	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	second, third	第二、第三	dì èr, dì sān 	Duo	-	type=translate:tap
TODO	Locate travel essentials	luggage	行李	xíng li 	Duo	-	type=translate:tap
TODO	Locate travel essentials	Her train	她的火车	tā de huǒ chē 	Duo	-	type=translate:tap
TODO	Locate travel essentials	Where is my wallet?	我的钱包在哪里？	wǒ de qián bāo zài nǎ lǐ  	Duo	-	type=translate:reverse_tap
TODO	Locate travel essentials	One, two, three	一，二，三	yī  èr  sān 	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	You have Chinese class today, right?	今天你有中文课，对不对？	jīn tiān nǐ yǒu zhōng wén kè  duì bù duì  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Really? We all have music class!	真的吗？我们都有音乐课！	zhēn de ma  wǒ men dōu yǒu yīn yuè kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Hello, my name is Li Tianmei.	你好，我叫李天美。	nǐ hǎo  wǒ jiào lǐ tiān měi  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Really? I also read Chinese books.	真的吗？我也看中文书。	zhēn de ma  wǒ yě kàn zhòng wén shū  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	I also have four periods.	我也有四节课。	wǒ yě yǒu sì jié kè  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Wang Ming and I are both students.	王明和我都是学生。	wáng míng hé wǒ dōu shì xué sheng  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	We all have a new teacher.	我们都有一个新老师。	wǒ men dōu yǒu yí gè xīn lǎo shī  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	You have three new classmates, right?	你有三个新同学，对不对？	nǐ yǒu sān gè xīn tóng xué  duì bù duì  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Today I have three classes.	今天我有三节课。	jīn tiān wǒ yǒu sān jié kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Really? We all have music class!	真的吗？我们都有音乐课！	zhēn de ma  wǒ men dōu yǒu yīn yuè kè  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	We all have history class.	我们都有历史课。	wǒ men dōu yǒu lì shǐ kè  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Li Tianmei and I are both Chinese.	李天美和我都是中国人。	lǐ tiān měi hé wǒ dōu shì zhōng guó rén  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	You have three new classmates, right?	你有三个新同学，对不对？	nǐ yǒu sān gè xīn tóng xué  duì bù duì  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Correct, today I have a class.	对，今天我有一节课。	duì  jīn tiān wǒ yǒu yī jié kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Really? We all have music class!	真的吗？我们都有音乐课！	zhēn de ma  wǒ men dōu yǒu yīn yuè kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Correct, today I have a class.	对，今天我有一节课。	duì  jīn tiān wǒ yǒu yī jié kè  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Li Tianmei and I are both Chinese.	李天美和我都是中国人。	lǐ tiān měi hé wǒ dōu shì zhōng guó rén  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	I have four history classes.	我有四节历史课。	wǒ yǒu sì jié lì shǐ kè  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Today he has a Chinese class.	今天他有一节中文课。	jīn tiān tā yǒu yī jié zhōng wén kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Really? We all have music class!	真的吗？我们都有音乐课！	zhēn de ma  wǒ men dōu yǒu yīn yuè kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	No, she has three periods.	不，她有三节课。	bù  tā yǒu sān jié kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Four periods of music class	四节音乐课	sì jié yīn yuè kè 	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	You have three new classmates, right?	你有三个新同学，对不对？	nǐ yǒu sān gè xīn tóng xué  duì bù duì  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Today I have history class.	今天我有历史课。	jīn tiān wǒ yǒu lì shǐ kè  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Today he has a Chinese class.	今天他有一节中文课。	jīn tiān tā yǒu yī jié zhōng wén kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	We all have history class.	我们都有历史课。	wǒ men dōu yǒu lì shǐ kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Li Tianmei has four classes.	李天美有四节课。	lǐ tiān měi yǒu sì jié kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	She has a new teacher, right?	她有一个新老师，对不对？	tā yǒu yí gè xīn lǎo shī  duì bù duì  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Today I have history class.	今天我有历史课。	jīn tiān wǒ yǒu lì shǐ kè  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	A classmate and a teacher	一个同学和一个老师	yí gè tóng xué hé yí gè lǎo shī 	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Today I have history class.	今天我有历史课。	jīn tiān wǒ yǒu lì shǐ kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Today he has a Chinese class.	今天他有一节中文课。	jīn tiān tā yǒu yī jié zhōng wén kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	My name is Wang Ming, what's yours?	我叫王明，你呢？	wǒ jiào wáng míng  nǐ ne  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	We all like music class.	我们都喜欢音乐课。	wǒ men dōu xǐ huān yīn yuè kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Li Tianmei and I are both Chinese.	李天美和我都是中国人。	lǐ tiān měi hé wǒ dōu shì zhōng guó rén  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	I have two new teachers.	我有两个新老师。	wǒ yǒu liǎng gè xīn lǎo shī  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Music class, history class	音乐课、历史课	yīn yuè kè, lì shǐ kè 	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	I have four classes.	我有四节课。	wǒ yǒu sì jié kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	We all read Chinese books.	我们都看中文书。	wǒ men dōu kàn zhòng wén shū  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	We all read Chinese books.	我们都看中文书。	wǒ men dōu kàn zhòng wén shū  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	He has a new teacher.	他有一个新老师。	tā yǒu yí gè xīn lǎo shī  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Today he has a Chinese class.	今天他有一节中文课。	jīn tiān tā yǒu yī jié zhōng wén kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	We all have history class.	我们都有历史课。	wǒ men dōu yǒu lì shǐ kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	My name is Wang Ming, what's yours?	我叫王明，你呢？	wǒ jiào wáng míng  nǐ ne  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Do you have two new teachers?	你有两个新老师吗？	nǐ yǒu liǎng gè xīn lǎo shī ma  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	We are classmates.	我们是同学。	wǒ men shì tóng xué  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Today I have history class.	今天我有历史课。	jīn tiān wǒ yǒu lì shǐ kè  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Music class, history class	音乐课、历史课	yīn yuè kè, lì shǐ kè 	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Really? I also have a Chinese class.	真的吗？我也有中文课。	zhēn de ma  wǒ yě yǒu zhōng wén kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Today he has a Chinese class.	今天他有一节中文课。	jīn tiān tā yǒu yī jié zhōng wén kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	My name is Wang Ming, what's yours?	我叫王明，你呢？	wǒ jiào wáng míng  nǐ ne  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Do you have two new teachers?	你有两个新老师吗？	nǐ yǒu liǎng gè xīn lǎo shī ma  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Hello!	你好！	nǐ hǎo  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	I have four classes.	我有四节课。	wǒ yǒu sì jié kè  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Do you have two new teachers?	你有两个新老师吗？	nǐ yǒu liǎng gè xīn lǎo shī ma  	Duo	-	type=translate:tap
TODO	Introduce yourself and your classes	Really? I also read Chinese books.	真的吗？我也看中文书。	zhēn de ma  wǒ yě kàn zhòng wén shū  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Hello, my name is Li Tianmei.	你好，我叫李天美。	nǐ hǎo  wǒ jiào lǐ tiān měi  	Duo	-	type=translate:reverse_tap
TODO	Introduce yourself and your classes	Correct, today I have a class.	对，今天我有一节课。	duì  jīn tiān wǒ yǒu yī jié kè  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	park	公园	gōng yuán 	Duo	-	type=select:name_example
TODO	Discuss sports preferences	Tennis	网球	wǎng qiú 	Duo	-	type=translate:tap
TODO	Discuss sports preferences	Wang Ming extremely likes exercise, right?	王明非常喜欢运动，对不对？	wáng míng fēi cháng xǐ huan yùn dòng  duì bù duì  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	Does he play basketball or volleyball?	他打篮球还是打排球？	tā dá lán qiú hái shi dá pái qiú  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	Does she frequently play tennis or play volleyball?	她常常打网球还是打排球？	tā cháng cháng dá wǎng qiú hái shi dá pái qiú  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	I relatively like playing tennis, how about you?	我比较喜欢打网球，你呢？	wǒ bǐ jiào xǐ huan dá wǎng qiú  nǐ ne  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	Do you like playing tennis or basketball?	你喜欢打网球还是打篮球？	nǐ xǐ huan dá wǎng qiú hái shi dá lán qiú  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	I extremely like playing volleyball, how about you?	我非常喜欢打排球，你呢？	wǒ fēi cháng xǐ huan dá pái qiú  nǐ ne  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	Does she like swimming or playing basketball?	她喜欢游泳还是打篮球？	tā xǐ huan yóu yǒng hái shi dá lán qiú  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	You relatively like running, right?	你比较喜欢跑步，对不对？	nǐ bǐ jiào xǐ huan pǎo bù  duì bù duì  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	Does he play basketball or volleyball?	他打篮球还是打排球？	tā dá lán qiú hái shi dá pái qiú  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	Are you all going to the park?	你们都去公园吗？	nǐ men dōu qù gōng yuán ma  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	You all like to play tennis, right?	你们都喜欢打网球，对不对？	nǐ men dōu xǐ huan dá wǎng qiú  duì bù duì  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	I extremely like playing volleyball, how about you?	我非常喜欢打排球，你呢？	wǒ fēi cháng xǐ huan dá pái qiú  nǐ ne  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	Does he like swimming or playing volleyball?	他喜欢游泳还是打排球？	tā xǐ huan yóu yǒng hái shi dá pái qiú  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	Does he play basketball or volleyball?	他打篮球还是打排球？	tā dá lán qiú hái shi dá pái qiú  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	Does she frequently play tennis or play volleyball?	她常常打网球还是打排球？	tā cháng cháng dá wǎng qiú hái shi dá pái qiú  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	He relatively likes swimming!	他比较喜欢游泳！	tā bǐ jiào xǐ huan yóu yǒng  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	Really? I also like playing basketball!	真的吗？我也喜欢打篮球！	zhēn de ma  wǒ yě xǐ huan dá lán qiú  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	park	公园	gōng yuán 	Duo	-	type=select:name_example
TODO	Discuss sports preferences	I extremely like playing volleyball, how about you?	我非常喜欢打排球，你呢？	wǒ fēi cháng xǐ huan dá pái qiú  nǐ ne  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	Wang Ming extremely likes exercise, right?	王明非常喜欢运动，对不对？	wáng míng fēi cháng xǐ huan yùn dòng  duì bù duì  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	Does he play basketball or volleyball?	他打篮球还是打排球？	tā dá lán qiú hái shi dá pái qiú  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	Do you like swimming or running?	你喜欢游泳还是跑步？	nǐ xǐ huan yóu yǒng hái shi pǎo bù  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	I relatively like playing tennis, how about you?	我比较喜欢打网球，你呢？	wǒ bǐ jiào xǐ huan dá wǎng qiú  nǐ ne  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	Does she frequently play tennis or play volleyball?	她常常打网球还是打排球？	tā cháng cháng dá wǎng qiú hái shi dá pái qiú  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	volleyball	排球	pái qiú 	Duo	-	type=select:name_example
TODO	Discuss sports preferences	Are we going to the gym or the park?	我们去健身房还是去公园？	wǒ men qù jiàn shēn fáng hái shi qù gōng yuán  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	Really? I also like playing basketball!	真的吗？我也喜欢打篮球！	zhēn de ma  wǒ yě xǐ huan dá lán qiú  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	He relatively likes swimming!	他比较喜欢游泳！	tā bǐ jiào xǐ huan yóu yǒng  	Duo	-	type=translate:tap
TODO	Discuss sports preferences	I extremely like playing volleyball, how about you?	我非常喜欢打排球，你呢？	wǒ fēi cháng xǐ huan dá pái qiú  nǐ ne  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	Do you like sports?	你喜欢运动吗？	nǐ xǐ huan yùn dòng ma  	Duo	-	type=translate:reverse_tap
TODO	Discuss sports preferences	I extremely like running.	我非常喜欢跑步。	wǒ fēi cháng xǐ huan pǎo bù  	Duo	-	type=translate:reverse_tap
