ID	Context	Foreign	English	Transliteration	Sources	Tip	Debug
TODO	lexeme	humid	maumido	-	Duo	-	-
TODO	lexeme	over the weekend	noong weekend	-	Duo	-	-
TODO	lexeme	June	Hunyo	-	Duo	-	-
TODO	lexeme	umbrella	payong	-	Duo	-	-
TODO	lexeme	April	Abril	-	Duo	-	-
TODO	lexeme	in the rain	sa ulan	-	Duo	-	-
TODO	lexeme	golf	golf	-	Duo	-	-
TODO	lexeme	all day	buong araw	-	Duo	-	-
TODO	lexeme	dry	tuyong; tuyo; napakatuyo	-	Duo	-	-
TODO	lexeme	season	tag; panahon; kapanahunan; season	-	Duo	-	-
TODO	lexeme	spring	tagsibol	-	Duo	-	-
TODO	lexeme	February	Pebrero	-	Duo	-	-
TODO	lexeme	last night	kagabi	-	Duo	-	-
TODO	lexeme	all weekend	buong weekend	-	Duo	-	-
TODO	lexeme	midnight	hatinggabi	-	Duo	-	-
TODO	lexeme	bike	bisikleta	-	Duo	-	-
TODO	lexeme	in the mountains	sa mga bundok	-	Duo	-	-
TODO	lexeme	May	Mayo	-	Duo	-	-
TODO	lexeme	symptom	sintomas	-	Duo	-	-
TODO	lexeme	hospital	ospital	-	Duo	-	-
TODO	lexeme	did not	hindi; Hindi pa [po/ho/]; ay hindi	-	Duo	-	-
TODO	lexeme	follow	pagsunod	-	Duo	-	-
TODO	lexeme	stay home	pagpanatili sa bahay	-	Duo	-	-
TODO	lexeme	appointment	apoyntment	-	Duo	-	-
TODO	lexeme	advice	payo	-	Duo	-	-
TODO	lexeme	didn't	hindi; '	-	Duo	-	-
TODO	lexeme	arm	braso	-	Duo	-	-
TODO	lexeme	nose	ilong	-	Duo	-	-
TODO	lexeme	break	nabali; pahinga; Sisirain; Babasagin; masisira; mababasag; masira	-	Duo	-	-
TODO	lexeme	leg	binti	-	Duo	-	-
TODO	lexeme	face	mukha	-	Duo	-	-
TODO	lexeme	in bed	sa kama	-	Duo	-	-
TODO	lexeme	health	kalusugan	-	Duo	-	-
TODO	lexeme	miss	lumiban	-	Duo	-	-
TODO	lexeme	reply	pagsagot	-	Duo	-	-
TODO	lexeme	move	paglipat	-	Duo	-	-
TODO	lexeme	neighborhood	barangay	-	Duo	-	-
TODO	lexeme	ago	ang nakalipas	-	Duo	-	-
TODO	lexeme	as a child	noong bata pa ako	-	Duo	-	-
TODO	lexeme	eighteen	labingwalo	-	Duo	-	-
TODO	lexeme	cry	pag-iyak	-	Duo	-	-
TODO	lexeme	cafeteria	kapeteriya	-	Duo	-	-
TODO	lexeme	high school	hay-iskul	-	Duo	-	-
TODO	lexeme	Japanese	Japanese	-	Duo	-	-
TODO	lexeme	grammar	gramatika	-	Duo	-	-
TODO	lexeme	elementary school	elementarya	-	Duo	-	-
TODO	lexeme	play cards	pagbaraha	-	Duo	-	-
TODO	lexeme	rugby	rugby	-	Duo	-	-
TODO	lexeme	did	pumunta; ginawa	-	Duo	-	-
TODO	lexeme	cookie	biskuwit	-	Duo	-	-
TODO	lexeme	jam	jam	-	Duo	-	-
TODO	lexeme	cereal	cereal	-	Duo	-	-
TODO	lexeme	pasta	pasta	-	Duo	-	-
TODO	lexeme	had	nagkaroon; nagka; napapagawa	-	Duo	-	-
TODO	lexeme	cartoon	cartoon	-	Duo	-	-
TODO	lexeme	show	palabas	-	Duo	-	-
TODO	lexeme	song	kanta	-	Duo	-	-
TODO	lexeme	magazine	magasin	-	Duo	-	-
TODO	lexeme	motorcycle	motorsiklo	-	Duo	-	-
TODO	lexeme	accident	aksidente	-	Duo	-	-
TODO	lexeme	gas station	gasolinahan	-	Duo	-	-
TODO	lexeme	in front of	nasa harap; sa tapat; sa harap	-	Duo	-	-
TODO	lexeme	arrive	darating; makauwi; ay sumasapit; sapitin; dumarating; dumating; ay dumarating; dumadating; ay dumadating; ay sumapit; pagdating; ay dumating; sumapit; nakakarating	-	Duo	-	-
TODO	lexeme	fall off	nahulog	-	Duo	-	-
TODO	lexeme	ambulance	ambulansiya	-	Duo	-	-
TODO	lexeme	scooter	motor	-	Duo	-	-
TODO	lexeme	quickly	agad-agad	-	Duo	-	-
TODO	lexeme	surgery	operasyon	-	Duo	-	-
TODO	lexeme	bruise	pasa	-	Duo	-	-
TODO	lexeme	helmet	helmet	-	Duo	-	-
TODO	lexeme	elbow	siko	-	Duo	-	-
TODO	lexeme	waiting room	hintayan	-	Duo	-	-
TODO	lexeme	grandmother	lola	-	Duo	-	-
TODO	lexeme	after	matapos; pagkatapos ng; pagkatapos; makalipas ang; pagkagaling sa; pagkaraan	-	Duo	-	-
TODO	lexeme	insurance company	insurance	-	Duo	-	-
TODO	lexeme	prescription	reseta	-	Duo	-	-
TODO	lexeme	cast	bendang semento	-	Duo	-	-
TODO	lexeme	get well soon	pagaling ka	-	Duo	-	-
TODO	lexeme	festival	festival	-	Duo	-	-
TODO	lexeme	just	lang	-	Duo	-	-
TODO	lexeme	regular	regular	-	Duo	-	-
TODO	lexeme	rock	rock	-	Duo	-	-
TODO	lexeme	than	kumpara kay; kesa; kaysa sa; kaysa; kaysa kay; sa; pa sa; kumpara; kay	-	Duo	-	-
TODO	lexeme	rap	rap	-	Duo	-	-
TODO	lexeme	stage	entablado	-	Duo	-	-
TODO	lexeme	crowd	madla	-	Duo	-	-
TODO	lexeme	pop	pop	-	Duo	-	-
TODO	lexeme	folk	folk	-	Duo	-	-
TODO	lexeme	perform	pagtatanghal	-	Duo	-	-
TODO	lexeme	noisy	maingay	-	Duo	-	-
TODO	lexeme	punk	punk	-	Duo	-	-
TODO	lexeme	drums	mga tambol; drums	-	Duo	-	-
TODO	lexeme	sleepy	inaantok	-	Duo	-	-
TODO	lexeme	go home	pag-uwi	-	Duo	-	-
TODO	lexeme	jazz	jazz	-	Duo	-	-
TODO	lexeme	athlete	atleta	-	Duo	-	-
TODO	lexeme	celebrity	artista	-	Duo	-	-
TODO	lexeme	rich	mayaman	-	Duo	-	-
TODO	lexeme	rude	pagkabastos	-	Duo	-	-
TODO	lexeme	member	miyembro	-	Duo	-	-
TODO	lexeme	as well	kasing galing	-	Duo	-	-
TODO	lexeme	comedian	komedyante	-	Duo	-	-
TODO	lexeme	actor	artista	-	Duo	-	-
TODO	lexeme	pretty	maganda	-	Duo	-	-
TODO	lexeme	director	direktor	-	Duo	-	-
TODO	lexeme	i know	Alam ko; alam ko	-	Duo	-	-
TODO	lexeme	strange	kakaiba	-	Duo	-	-
TODO	lexeme	novel	nobela	-	Duo	-	-
TODO	lexeme	poem	tula	-	Duo	-	-
TODO	lexeme	young	bata	-	Duo	-	-
TODO	lexeme	author	awtor	-	Duo	-	-
TODO	lexeme	website	website	-	Duo	-	-
TODO	lexeme	post	post	-	Duo	-	-
TODO	lexeme	music video	music video	-	Duo	-	-
TODO	lexeme	social media	social media	-	Duo	-	-
TODO	lexeme	amazing	nakakabilib	-	Duo	-	-
TODO	lexeme	presentation	presentasyon	-	Duo	-	-
TODO	lexeme	plan	plano	-	Duo	-	-
TODO	lexeme	someone	isang tao	-	Duo	-	-
TODO	lexeme	due	pagpasa	-	Duo	-	-
TODO	lexeme	idea	ideya	-	Duo	-	-
TODO	lexeme	example	halimbawa	-	Duo	-	-
TODO	lexeme	mention	pagbanggit	-	Duo	-	-
TODO	lexeme	possible	posible	-	Duo	-	-
TODO	lexeme	deadline	dedlayn	-	Duo	-	-
TODO	lexeme	report	report	-	Duo	-	-
TODO	lexeme	sure	sigurado; pihado	-	Duo	-	-
TODO	lexeme	mistake	mali	-	Duo	-	-
TODO	lexeme	paragraph	talata	-	Duo	-	-
TODO	lexeme	oops	naku	-	Duo	-	-
TODO	lexeme	instructions	mga instruksiyon	-	Duo	-	-
TODO	lexeme	simple	simple	-	Duo	-	-
TODO	lexeme	women	mga babaeng; mga babae; babae	-	Duo	-	-
TODO	lexeme	several	mangilan-ngilan	-	Duo	-	-
TODO	lexeme	say	pagsabi	-	Duo	-	-
TODO	lexeme	steal	pagnakaw	-	Duo	-	-
TODO	lexeme	detective	detektib	-	Duo	-	-
TODO	lexeme	anything	ng kahit ano; kahit ano; ng anumang bagay; anuman; ibang; anumang bagay; ng kahit anong	-	Duo	-	-
TODO	lexeme	grandfather	lolo	-	Duo	-	-
TODO	lexeme	notice	pagpansin	-	Duo	-	-
TODO	lexeme	robber	magnanakaw	-	Duo	-	-
TODO	lexeme	anyone	tao; isang tao	-	Duo	-	-
TODO	lexeme	police	pulis	-	Duo	-	-
TODO	lexeme	diamond	diyamante	-	Duo	-	-
TODO	lexeme	earring	hikaw	-	Duo	-	-
TODO	lexeme	describe	pagdetalye	-	Duo	-	-
TODO	lexeme	how big	gaano kalawak; gaano kalaki	-	Duo	-	-
TODO	lexeme	missing	nawawala	-	Duo	-	-
TODO	lexeme	contact	pagkontak	-	Duo	-	-
TODO	lexeme	crime	krimen	-	Duo	-	-
TODO	lexeme	location	lokasyon	-	Duo	-	-
TODO	lexeme	men	mga lalaki; kalalakihan; mga tao; lalaki; mga lalake; lalaking	-	Duo	-	-
TODO	lexeme	belong to	pagmamay-ari	-	Duo	-	-
TODO	lexeme	ring	singsing	-	Duo	-	-
TODO	lexeme	update	balita	-	Duo	-	-
TODO	lexeme	valuable	mamahalin	-	Duo	-	-
TODO	lexeme	holiday	piyesta-opisyal	-	Duo	-	-
TODO	lexeme	got	ay kumuha; bumili; kinuha; nakatanggap; nakauwi; may; natanggap; nakakuha; kumuha; nagka	-	Duo	-	-
TODO	lexeme	went	pumunta	-	Duo	-	-
TODO	lexeme	Christmas	Pasko	-	Duo	-	-
TODO	lexeme	came	dumating; ay dumating; pumarito; naparito	-	Duo	-	-
TODO	lexeme	then	at saka	-	Duo	-	-
TODO	lexeme	saw	nakita; Nakakita; nakita na	-	Duo	-	-
TODO	lexeme	fall	taglagas	-	Duo	-	-
TODO	lexeme	twice	dalawang beses	-	Duo	-	-
TODO	lexeme	huge	napakalaki	-	Duo	-	-
TODO	lexeme	drank	uminom; ay uminom; nakainom; ininom; drink	-	Duo	-	-
TODO	lexeme	November	Nobyembre	-	Duo	-	-
TODO	lexeme	ate	kumain; kinain; ay kumain	-	Duo	-	-
TODO	lexeme	afraid	takot	-	Duo	-	-
TODO	lexeme	took	sumakay; kinuha; nagkuha; umako; dinala; inalagaan; inaako; Inako; ginugol; tinatanggap; tumanggap; kumuha; nagugol	-	Duo	-	-
TODO	lexeme	wore	nagsuot; sinuot	-	Duo	-	-
TODO	lexeme	firework	paputok	-	Duo	-	-
TODO	lexeme	made	ginawang; gumawa; ginawan; nakagawa; nagpa; ginawa; nagpaiyak	-	Duo	-	-
TODO	lexeme	traditional	tradisyonal	-	Duo	-	-
TODO	lexeme	repeat	pag-ulit	-	Duo	-	-
TODO	lexeme	clinic	klinika	-	Duo	-	-
TODO	lexeme	patient	pasyente	-	Duo	-	-
TODO	lexeme	cause	pagdulot	-	Duo	-	-
TODO	lexeme	confirm	pagkumpirma	-	Duo	-	-
TODO	lexeme	anxiety	pagkabalisa	-	Duo	-	-
TODO	lexeme	pain	sakit	-	Duo	-	-
TODO	lexeme	fill out	sulatan	-	Duo	-	-
TODO	lexeme	form	form	-	Duo	-	-
TODO	lexeme	dentist	dentista	-	Duo	-	-
TODO	lexeme	tooth	ipin	-	Duo	-	-
TODO	lexeme	September	Setyembre	-	Duo	-	-
TODO	lexeme	body	katawan	-	Duo	-	-
TODO	lexeme	doctor's office	opisina ng doktor	-	Duo	-	-
TODO	lexeme	Arabic	Arabic	-	Duo	-	-
TODO	lexeme	German	German	-	Duo	-	-
TODO	lexeme	whole body	buong katawan	-	Duo	-	-
TODO	lexeme	side effect	ibang epekto	-	Duo	-	-
TODO	lexeme	therapist	therapist	-	Duo	-	-
TODO	lexeme	recommend	pagrekomenda	-	Duo	-	-
TODO	lexeme	relaxation	pagrelaks	-	Duo	-	-
TODO	lexeme	exercise	pag-ehersisyo	-	Duo	-	-
TODO	lexeme	stressful	nakakabagabag	-	Duo	-	-
TODO	lexeme	how's it going	ano na	-	Duo	-	-
TODO	lexeme	go to bed	pagtulog	-	Duo	-	-
TODO	lexeme	take a nap	pag-idlip	-	Duo	-	-
TODO	lexeme	pajamas	padyama	-	Duo	-	-
TODO	lexeme	relaxing	nakakarelaks	-	Duo	-	-
TODO	lexeme	unhappy	malungkot	-	Duo	-	-
TODO	lexeme	if	kung; kapag	-	Duo	-	-
TODO	lexeme	honey	honey	-	Duo	-	-
TODO	lexeme	stressed out	stressed out	-	Duo	-	-
TODO	lexeme	fast food	fast food	-	Duo	-	-
TODO	lexeme	hobby	libangan	-	Duo	-	-
TODO	lexeme	go fishing	pangingisda	-	Duo	-	-
TODO	lexeme	puzzle	jigsaw puzzle	-	Duo	-	-
TODO	lexeme	what's	ano ang	-	Duo	-	-
TODO	lexeme	instrument	instrumento	-	Duo	-	-
TODO	lexeme	violin	biyolin	-	Duo	-	-
TODO	lexeme	classical	klasiko	-	Duo	-	-
TODO	lexeme	ask for	hingin	-	Duo	-	-
TODO	lexeme	a ride	sakay	-	Duo	-	-
TODO	lexeme	traffic	trapik	-	Duo	-	-
TODO	lexeme	directions	mga direksyon; direksyon; direksiyong	-	Duo	-	-
TODO	lexeme	airline	airline	-	Duo	-	-
TODO	lexeme	without	wala; wala nang; na walang; walang; kung walang; nang wala	-	Duo	-	-
TODO	lexeme	luggage	bagahe	-	Duo	-	-
TODO	lexeme	take a tour	pagpasyal	-	Duo	-	-
TODO	lexeme	tour	paglilibot	-	Duo	-	-
TODO	lexeme	foggy	ma-fog	-	Duo	-	-
TODO	lexeme	guest	bisita	-	Duo	-	-
TODO	lexeme	stairs	hagdan; hagdanan	-	Duo	-	-
TODO	lexeme	second	ikalawang; ikalawa; pangalawang; sa ikalawang; pangalawa; second	-	Duo	-	-
TODO	lexeme	unpack	pag-ayos ng bagahe	-	Duo	-	-
TODO	lexeme	washing machine	washing machine	-	Duo	-	-
TODO	lexeme	get back	pagbalik	-	Duo	-	-
TODO	lexeme	over	sa ibabaw; mahigit; higit; paglipas	-	Duo	-	-
TODO	lexeme	exhausted	hapung-hapo	-	Duo	-	-
TODO	lexeme	slow	mabagal	-	Duo	-	-
TODO	lexeme	workout	ehersisyo	-	Duo	-	-
TODO	lexeme	might	baka; maaaring	-	Duo	-	-
TODO	lexeme	skip	paglaktaw	-	Duo	-	-
TODO	lexeme	water bottle	tumbler	-	Duo	-	-
TODO	lexeme	hire	pagkuha	-	Duo	-	-
TODO	lexeme	trainer	coach	-	Duo	-	-
TODO	lexeme	should	dapat	-	Duo	-	-
TODO	lexeme	even	nga	-	Duo	-	-
TODO	lexeme	fitness	pang-ehersisyo	-	Duo	-	-
TODO	lexeme	marathon	marathon	-	Duo	-	-
TODO	lexeme	mile	milya	-	Duo	-	-
TODO	lexeme	at all	kahit kaunti	-	Duo	-	-
TODO	lexeme	couldn't	hindi puwede; hindi kaya	-	Duo	-	-
TODO	lexeme	ran	tumakbo	-	Duo	-	-
TODO	lexeme	unhealthy	hindi masustansiya	-	Duo	-	-
TODO	lexeme	smoothie	shake	-	Duo	-	-
TODO	lexeme	shouldn't	hindi dapat	-	Duo	-	-
TODO	lexeme	good for	mabuti para sa	-	Duo	-	-
TODO	lexeme	lie down	paghiga	-	Duo	-	-
TODO	lexeme	must	dapat	-	Duo	-	-
TODO	lexeme	lying down	nakahiga	-	Duo	-	-
TODO	lexeme	medical	medikal	-	Duo	-	-
TODO	lexeme	stomachache	pananakit ng tiyan	-	Duo	-	-
TODO	lexeme	wheelchair	wheelchair	-	Duo	-	-
TODO	lexeme	receptionist	resepsiyonista	-	Duo	-	-
TODO	lexeme	may	maaring; Mayo	-	Duo	-	-
TODO	lexeme	neck	leeg	-	Duo	-	-
TODO	lexeme	jump	pagtalon	-	Duo	-	-
TODO	lexeme	mouth	bibig	-	Duo	-	-
TODO	lexeme	normal	normal	-	Duo	-	-
TODO	lexeme	must not	Hindi dapat	-	Duo	-	-
TODO	lexeme	back pain	pananakit ng likod	-	Duo	-	-
TODO	lexeme	once	isang beses	-	Duo	-	-
TODO	lexeme	how often	gaano kadalas	-	Duo	-	-
TODO	lexeme	teeth	mga ngipin; ipin	-	Duo	-	-
TODO	lexeme	improve	pagpabuti	-	Duo	-	-
TODO	lexeme	finger	daliri	-	Duo	-	-
TODO	lexeme	thank	pagpasalamat	-	Duo	-	-
TODO	lexeme	brain	utak	-	Duo	-	-
TODO	lexeme	more often	mas madalas	-	Duo	-	-
TODO	lexeme	dark	madilim	-	Duo	-	-
TODO	lexeme	give	pagbigay	-	Duo	-	-
TODO	lexeme	balloon	lobo	-	Duo	-	-
TODO	lexeme	happy birthday	maligayang kaarawan	-	Duo	-	-
TODO	lexeme	invitation	imbitasyon	-	Duo	-	-
TODO	lexeme	text message	text	-	Duo	-	-
TODO	lexeme	sent	pinadala; nakapagpadala; nagpadala; ay nagpadala; pinadalhan; ipinadala; naipapadala	-	Duo	-	-
TODO	lexeme	brought	nagdala; dinala; dinalhan; ay nagdala	-	Duo	-	-
TODO	lexeme	sing	pagkanta	-	Duo	-	-
TODO	lexeme	sang	umawit; kumanta; kinantahan	-	Duo	-	-
TODO	lexeme	wonderful	kahanga-hanga	-	Duo	-	-
TODO	lexeme	annoying	nakakairita	-	Duo	-	-
TODO	lexeme	gave	binigyan; ay nagbigay	-	Duo	-	-
TODO	lexeme	story	kuwento	-	Duo	-	-
TODO	lexeme	date	petsa; date	-	Duo	-	-
TODO	lexeme	told	nagsabi; sinabi; nasabihan; nasabi; sinasabihan; inutusan; Sinabihan; nakapagsabi	-	Duo	-	-
TODO	lexeme	forgot	nakalimutan	-	Duo	-	-
TODO	lexeme	true	totoo	-	Duo	-	-
TODO	lexeme	gossip	pagtsismis	-	Duo	-	-
TODO	lexeme	years old	taong gulang; na taong gulang	-	Duo	-	-
TODO	lexeme	twenty-one	dalawampu't isa	-	Duo	-	-
TODO	lexeme	how old	ilang taon	-	Duo	-	-
TODO	lexeme	file	file	-	Duo	-	-
TODO	lexeme	wrote	sinulat; nagsulat; ay nagsulat; ay nagsusulat; isinulat; sinulatan	-	Duo	-	-
TODO	lexeme	correct	tama	-	Duo	-	-
TODO	lexeme	secretary	sekretarya	-	Duo	-	-
TODO	lexeme	right away	agad-agad	-	Duo	-	-
TODO	lexeme	version	bersiyon	-	Duo	-	-
TODO	lexeme	create	paggawa	-	Duo	-	-
TODO	lexeme	print	pag-print	-	Duo	-	-
TODO	lexeme	if you want	kung gusto mo	-	Duo	-	-
TODO	lexeme	folder	folder	-	Duo	-	-
TODO	lexeme	copy	pagkopya	-	Duo	-	-
TODO	lexeme	lend	pagpapahiram	-	Duo	-	-
TODO	lexeme	if you can	kung pwede	-	Duo	-	-
TODO	lexeme	fault	kasalanan	-	Duo	-	-
TODO	lexeme	colleague	kasamahan	-	Duo	-	-
TODO	lexeme	popular	sikat	-	Duo	-	-
TODO	lexeme	sunglasses	sunglasses	-	Duo	-	-
TODO	lexeme	this one	itong isa	-	Duo	-	-
TODO	lexeme	chose	pumili; pinili	-	Duo	-	-
TODO	lexeme	wool	wool	-	Duo	-	-
TODO	lexeme	the most	pinaka-malilimutin	-	Duo	-	-
TODO	lexeme	that one	iyang isa	-	Duo	-	-
TODO	lexeme	rug	rug	-	Duo	-	-
TODO	lexeme	lamp	lampara	-	Duo	-	-
TODO	lexeme	colorful	makulay	-	Duo	-	-
TODO	lexeme	gold	kulay gintong; ng ginto; ginto; may ginto	-	Duo	-	-
TODO	lexeme	bracelet	pulseras	-	Duo	-	-
TODO	lexeme	painting	larawang ipininta	-	Duo	-	-
TODO	lexeme	silver	pilak	-	Duo	-	-
TODO	lexeme	ones	mga iyon	-	Duo	-	-
TODO	lexeme	special	espesyal	-	Duo	-	-
TODO	lexeme	mango	mangga	-	Duo	-	-
TODO	lexeme	spice	pampalasa	-	Duo	-	-
TODO	lexeme	whole	buong	-	Duo	-	-
TODO	lexeme	world	mundo; mundong; world	-	Duo	-	-
TODO	lexeme	goal	layunin	-	Duo	-	-
TODO	lexeme	ready for	handa para sa	-	Duo	-	-
TODO	lexeme	worse	mas malala	-	Duo	-	-
TODO	lexeme	conversation	usapan	-	Duo	-	-
TODO	lexeme	department	departamento	-	Duo	-	-
TODO	lexeme	worst	pinakamalala	-	Duo	-	-
TODO	lexeme	best	pinakamagaling	-	Duo	-	-
TODO	lexeme	writer	manunulat	-	Duo	-	-
TODO	lexeme	suggestion	suhestiyon	-	Duo	-	-
TODO	lexeme	task	tungkulin	-	Duo	-	-
TODO	lexeme	organized	organisado	-	Duo	-	-
TODO	lexeme	pick	pagpili	-	Duo	-	-
TODO	lexeme	note	maikling sulat	-	Duo	-	-
TODO	lexeme	convenient	akma	-	Duo	-	-
TODO	lexeme	customer	customer	-	Duo	-	-
TODO	lexeme	building	gusali	-	Duo	-	-
TODO	lexeme	bought	bumili; ay bumili; bumili ng; binili; nabili; nakabili	-	Duo	-	-
TODO	lexeme	thirty-first	ika-tatlumpu't isa; ika-tatlumpu't isang	-	Duo	-	-
TODO	lexeme	go to sleep	pagtulog	-	Duo	-	-
TODO	lexeme	get home	pag-uwi	-	Duo	-	-
TODO	lexeme	think	pag-isip	-	Duo	-	-
TODO	lexeme	set	ilalagay; ilagay; magtatakda; itatakda; magsimula; itakda; itinatakda; nagtatakda; nilalagay; set	-	Duo	-	-
TODO	lexeme	skill	kakayahan	-	Duo	-	-
TODO	lexeme	speak to	Kinakausap; Kausapin; kausapin	-	Duo	-	-
TODO	lexeme	life	buhay	-	Duo	-	-
TODO	lexeme	while	habang	-	Duo	-	-
TODO	lexeme	stretch	pag-inat	-	Duo	-	-
TODO	lexeme	journal	diary	-	Duo	-	-
TODO	lexeme	meditate	pagmuni-muni	-	Duo	-	-
TODO	lexeme	budget	badyet	-	Duo	-	-
TODO	lexeme	bank	bangko	-	Duo	-	-
TODO	lexeme	debit card	debit card	-	Duo	-	-
TODO	lexeme	battery	baterya	-	Duo	-	-
TODO	lexeme	drop	paghulog	-	Duo	-	-
TODO	lexeme	tablet	tablet	-	Duo	-	-
TODO	lexeme	broke	nabali; binasag; masira; nabasag; nakabali	-	Duo	-	-
TODO	lexeme	turn on	pag-on	-	Duo	-	-
TODO	lexeme	connect	pagkonekta	-	Duo	-	-
TODO	lexeme	charger	charger	-	Duo	-	-
TODO	lexeme	software	software	-	Duo	-	-
TODO	lexeme	virus	virus	-	Duo	-	-
TODO	lexeme	click on	pag-click	-	Duo	-	-
TODO	lexeme	get a virus	nagka-virus	-	Duo	-	-
TODO	lexeme	link	link	-	Duo	-	-
TODO	lexeme	program	program	-	Duo	-	-
TODO	lexeme	edit	pag-edit	-	Duo	-	-
TODO	lexeme	turn off	pag-off	-	Duo	-	-
TODO	lexeme	download	pag-download	-	Duo	-	-
TODO	lexeme	heard	Napakinggan; nakarinig; ang narinig; narinig	-	Duo	-	-
TODO	lexeme	in love	umiibig	-	Duo	-	-
TODO	lexeme	relationship	relasyon	-	Duo	-	-
TODO	lexeme	hope	umaasa	-	Duo	-	-
TODO	lexeme	romantic	romantiko	-	Duo	-	-
TODO	lexeme	knew	nalaman; alam; nakaalam; natutunan	-	Duo	-	-
TODO	lexeme	get married	nagpakasal	-	Duo	-	-
TODO	lexeme	break up	naghiwalay	-	Duo	-	-
TODO	lexeme	awful	masagwa	-	Duo	-	-
TODO	lexeme	shocked	nabigla	-	Duo	-	-
TODO	lexeme	glad	nagagalak	-	Duo	-	-
TODO	lexeme	the truth	katotohanan	-	Duo	-	-
TODO	lexeme	guy	lalaki	-	Duo	-	-
TODO	lexeme	rumor	tsismis	-	Duo	-	-
TODO	lexeme	unfortunately	sa kasamaang-palad	-	Duo	-	-
TODO	lexeme	yeah	oo	-	Duo	-	-
TODO	lexeme	thought	inisip; inakala; akala; naisip; inasahan; nagisip	-	Duo	-	-
TODO	lexeme	surprise	sorpresa	-	Duo	-	-
TODO	lexeme	such a	napakabuting	-	Duo	-	-
TODO	lexeme	chat	usapan	-	Duo	-	-
TODO	lexeme	laugh	pagtawa	-	Duo	-	-
TODO	lexeme	each other	isa't-isa; ang isa't-isa; sila	-	Duo	-	-
TODO	lexeme	instructor	instruktor	-	Duo	-	-
TODO	lexeme	teach	pagturo	-	Duo	-	-
TODO	lexeme	cycling	pagbibisikleta	-	Duo	-	-
TODO	lexeme	energy	enerhiya; ng enerhiya	-	Duo	-	-
TODO	lexeme	activity	aktibidad	-	Duo	-	-
TODO	lexeme	retreat	retreat	-	Duo	-	-
TODO	lexeme	wellness	pangkalusugan	-	Duo	-	-
TODO	lexeme	who's	Sino ang	-	Duo	-	-
TODO	lexeme	prize	premyo	-	Duo	-	-
TODO	lexeme	winner	nanalo	-	Duo	-	-
TODO	lexeme	habit	gawi	-	Duo	-	-
TODO	lexeme	diet	diyeta	-	Duo	-	-
TODO	lexeme	avoid	maiwasan; iwasan; iwas; maiiwasan	-	Duo	-	-
TODO	lexeme	fit	malusog	-	Duo	-	-
TODO	lexeme	fried	prito	-	Duo	-	-
TODO	lexeme	kilometer	kilometro	-	Duo	-	-
TODO	lexeme	race	karera	-	Duo	-	-
TODO	lexeme	else	iba; ibang	-	Duo	-	-
TODO	lexeme	good luck	pagpalain ka sana; swertehin ka sana; mabuting suwerte; galingan mo; good luck	-	Duo	-	-
TODO	lexeme	supper	hapunan	-	Duo	-	-
TODO	lexeme	peach	peach	-	Duo	-	-
TODO	lexeme	cup	tasa	-	Duo	-	-
TODO	lexeme	grape	ubas	-	Duo	-	-
TODO	lexeme	ingredient	sangkap	-	Duo	-	-
TODO	lexeme	pear	peras	-	Duo	-	-
TODO	lexeme	little	maliit	-	Duo	-	-
TODO	lexeme	a variety of	iba't ibang	-	Duo	-	-
TODO	lexeme	pepper	paminta	-	Duo	-	-
TODO	lexeme	basil	basil	-	Duo	-	-
TODO	lexeme	garlic	bawang	-	Duo	-	-
TODO	lexeme	cupcake	cupcake	-	Duo	-	-
TODO	lexeme	bake	magbeyk	-	Duo	-	-
TODO	lexeme	above	itaas; taas; mataas; higit; nasa itaas	-	Duo	-	-
TODO	lexeme	flour	arina	-	Duo	-	-
TODO	lexeme	cream	krema	-	Duo	-	-
TODO	lexeme	slice	hiwa	-	Duo	-	-
TODO	lexeme	ketchup	ketsap	-	Duo	-	-
TODO	lexeme	ham	hamon	-	Duo	-	-
TODO	lexeme	barbecue	barbikyu	-	Duo	-	-
TODO	lexeme	seafood	pagkaing-dagat	-	Duo	-	-
TODO	lexeme	yard	bakuran	-	Duo	-	-
TODO	lexeme	some of	ilan sa	-	Duo	-	-
TODO	lexeme	any of	alinman sa	-	Duo	-	-
TODO	lexeme	all of	Lahat ng	-	Duo	-	-
TODO	lexeme	stole	nanakaw	-	Duo	-	-
TODO	lexeme	mayor	mayor	-	Duo	-	-
TODO	lexeme	of course not	siyempre hindi	-	Duo	-	-
TODO	lexeme	met	nakikilala; nakipagkita; nakilala; nagkita	-	Duo	-	-
TODO	lexeme	anymore	nang; na; ng mas marami pang	-	Duo	-	-
TODO	lexeme	bicycle	bisikleta	-	Duo	-	-
TODO	lexeme	complain	pagreklamo	-	Duo	-	-
TODO	lexeme	shout	pagsigaw	-	Duo	-	-
TODO	lexeme	instead	na lang	-	Duo	-	-
TODO	lexeme	what about	Ano naman ang tungkol sa	-	Duo	-	-
TODO	lexeme	equipment	kagamitan	-	Duo	-	-
TODO	lexeme	insect	insekto	-	Duo	-	-
TODO	lexeme	borrow	paghiram	-	Duo	-	-
TODO	lexeme	tool	gamit	-	Duo	-	-
TODO	lexeme	leaves	aalis; ay aalis; mga dahon; ay umaalis	-	Duo	-	-
TODO	lexeme	none of	Wala	-	Duo	-	-
TODO	lexeme	freezer	freezer	-	Duo	-	-
TODO	lexeme	cabinet	kabinet	-	Duo	-	-
