ID	Context	Foreign	English	Transliteration	Sources	Tip	Debug
TODO	lexeme	シチュー	stew	-	Duo	-	-
TODO	lexeme	おなかがすきました	am hungry; is hungry; are hungry; hungry	-	Duo	-	-
TODO	lexeme	昼ご飯	lunch	-	Duo	-	-
TODO	lexeme	たまねぎ	onion	-	Duo	-	-
TODO	lexeme	がいります	need	-	Duo	-	-
TODO	lexeme	もいります	also need	-	Duo	-	-
TODO	lexeme	いくつ	how many	-	Duo	-	-
TODO	lexeme	じゃがいも	potato	-	Duo	-	-
TODO	lexeme	レシピ	recipe	-	Duo	-	-
TODO	lexeme	肉	meat	-	Duo	-	-
TODO	lexeme	バター	butter	-	Duo	-	-
TODO	lexeme	八つ	eight	-	Duo	-	-
TODO	lexeme	はいりますか	need	-	Duo	-	-
TODO	lexeme	はいりません	would you like to join	-	Duo	-	-
TODO	lexeme	さとう	sugar	-	Duo	-	-
TODO	lexeme	グラム	gram	-	Duo	-	-
TODO	lexeme	こむぎこ	flour	-	Duo	-	-
TODO	lexeme	ちゃわん	rice bowls; bowl; rice bowl; bowls	-	Duo	-	-
TODO	lexeme	スプーン	spoon	-	Duo	-	-
TODO	lexeme	ひきだし	drawer; withdraw	-	Duo	-	-
TODO	lexeme	今月	this month	-	Duo	-	-
TODO	lexeme	たのしかった	fun	-	Duo	-	-
TODO	lexeme	もん	gate	-	Duo	-	-
TODO	lexeme	東	east	-	Duo	-	-
TODO	lexeme	だれの	whose	-	Duo	-	-
TODO	lexeme	はきます	wears; wear; put on	-	Duo	-	-
TODO	lexeme	ひろかった	was spacious	-	Duo	-	-
TODO	lexeme	午後	afternoon; p.m; (in the) afternoon; p.m.; afternoons	-	Duo	-	-
TODO	lexeme	げんかん	entryway	-	Duo	-	-
TODO	lexeme	おくさん	wife	-	Duo	-	-
TODO	lexeme	スリッパ	slipper	-	Duo	-	-
TODO	lexeme	かべ	wall	-	Duo	-	-
TODO	lexeme	大きかった	was big	-	Duo	-	-
TODO	lexeme	だんなさん	husband	-	Duo	-	-
TODO	lexeme	ドア	door; doors	-	Duo	-	-
TODO	lexeme	カラフル	colorful	-	Duo	-	-
TODO	lexeme	たな	shelf	-	Duo	-	-
TODO	lexeme	間	for; while; between; when; during; a period of	-	Duo	-	-
TODO	lexeme	ペット	pet; pets	-	Duo	-	-
TODO	lexeme	かぐ	furniture	-	Duo	-	-
TODO	lexeme	ソファ	sofa; couch	-	Duo	-	-
TODO	lexeme	かわいかった	were cute	-	Duo	-	-
TODO	lexeme	おいしかった	was tasty; was good	-	Duo	-	-
TODO	lexeme	チキン	chicken	-	Duo	-	-
TODO	lexeme	かびん	vase	-	Duo	-	-
TODO	lexeme	ダイニング	dining room	-	Duo	-	-
TODO	lexeme	てづくりの	homemade	-	Duo	-	-
TODO	lexeme	よやくを入れます	will make a reservation	-	Duo	-	-
TODO	lexeme	ちょっと	slightly; a moment; briefly; somewhat; (for) a second; a (little) bit; bit; a little (bit); kind of	-	Duo	-	-
TODO	lexeme	クリニック	clinic	-	Duo	-	-
TODO	lexeme	どうしましたか	what happened; what's wrong	-	Duo	-	-
TODO	lexeme	かぜ	wind; a cold; cold	-	Duo	-	-
TODO	lexeme	入れます	am going to make; puts; put; include; will put; count; make	-	Duo	-	-
TODO	lexeme	が痛いです	hurts	-	Duo	-	-
TODO	lexeme	痛い	sore; aches; ouch; hurts; hurt; aching; ache	-	Duo	-	-
TODO	lexeme	あたま	head	-	Duo	-	-
TODO	lexeme	ねませんでした	didn't sleep	-	Duo	-	-
TODO	lexeme	ストレス	stress	-	Duo	-	-
TODO	lexeme	でんきをつけます	turn on the lights	-	Duo	-	-
TODO	lexeme	ほとんど	hardly (any); little; hardly (ever); hardly; almost; (not) much; few; practically; much; mostly	-	Duo	-	-
TODO	lexeme	sns	article; profile	-	Duo	-	-
TODO	lexeme	目	eye; eyes	-	Duo	-	-
TODO	lexeme	くび	neck	-	Duo	-	-
TODO	lexeme	は痛いですか	painful	-	Duo	-	-
TODO	lexeme	うで	arm; arms	-	Duo	-	-
TODO	lexeme	きず	cut; cuts	-	Duo	-	-
TODO	lexeme	ぬります	apply	-	Duo	-	-
TODO	lexeme	しばらく	(for) a moment; (for) some time; for a while; (in) a while	-	Duo	-	-
TODO	lexeme	やっきょく	pharmacy	-	Duo	-	-
TODO	lexeme	なおります	recover	-	Duo	-	-
TODO	lexeme	こうこく	ad	-	Duo	-	-
TODO	lexeme	シャトルバス	shuttle	-	Duo	-	-
TODO	lexeme	ゴミ	waste; trash; garbage; rubbish; junk	-	Duo	-	-
TODO	lexeme	四日間	four days; four days long	-	Duo	-	-
TODO	lexeme	西	west	-	Duo	-	-
TODO	lexeme	うすい	bland; thin; mild; weak	-	Duo	-	-
TODO	lexeme	しずかじゃなかったです	was not quiet; were not quiet; was not very quiet	-	Duo	-	-
TODO	lexeme	カーテン	curtain	-	Duo	-	-
TODO	lexeme	ゴキブリ	cockroach	-	Duo	-	-
TODO	lexeme	六階	sixth floor	-	Duo	-	-
TODO	lexeme	ぬるい	lukewarm	-	Duo	-	-
TODO	lexeme	トイレ	(a) restroom; (a) toilet; (the) toilet; (the) bathroom; restroom; (the) toilets; toilets; (a) bathroom; (the) restrooms; (the) restroom; (the) bathrooms; restrooms	-	Duo	-	-
TODO	lexeme	きれいじゃなかったです	was not clean	-	Duo	-	-
TODO	lexeme	ありませんでした	there was no; there weren't; there was not; didn't have; there were no	-	Duo	-	-
TODO	lexeme	シャンプー	shampoo	-	Duo	-	-
TODO	lexeme	しんせんじゃなかったです	were not fresh; was not fresh	-	Duo	-	-
TODO	lexeme	ベタベタ	sticky	-	Duo	-	-
TODO	lexeme	くだもの	fruit; fruits	-	Duo	-	-
TODO	lexeme	シリアル	cereal	-	Duo	-	-
TODO	lexeme	朝ご飯	breakfast	-	Duo	-	-
TODO	lexeme	わるい	bad; poor	-	Duo	-	-
TODO	lexeme	とまりたくない	don't want to stay	-	Duo	-	-
TODO	lexeme	じゃなかったです	weren't; wasn't	-	Duo	-	-
TODO	lexeme	帰りたかったです	wanted to go home	-	Duo	-	-
TODO	lexeme	ほかの	other; another	-	Duo	-	-
TODO	lexeme	えをかきます	draw (a picture); draws (a picture)	-	Duo	-	-
TODO	lexeme	とき	when (I'm); when; moment; time; when (it's)	-	Duo	-	-
TODO	lexeme	こうがい	suburb; suburbs	-	Duo	-	-
TODO	lexeme	ようちえん	kindergarten's; kindergarten; Kindergarten	-	Duo	-	-
TODO	lexeme	ならいます	learn; learns	-	Duo	-	-
TODO	lexeme	たいいく	PE; P.E.	-	Duo	-	-
TODO	lexeme	すいえい	swimming	-	Duo	-	-
TODO	lexeme	小学生	schoolchildren; elementary school student	-	Duo	-	-
TODO	lexeme	べんきょう	studying	-	Duo	-	-
TODO	lexeme	学校	school; schools	-	Duo	-	-
TODO	lexeme	よかった	I am glad; better; I'm glad; were good; was good	-	Duo	-	-
TODO	lexeme	中学生	middle school student	-	Duo	-	-
TODO	lexeme	きびしい	harsh; stern; strict; severe; cruel	-	Duo	-	-
TODO	lexeme	せいふく	uniform	-	Duo	-	-
TODO	lexeme	びじゅつ	art	-	Duo	-	-
TODO	lexeme	高校生	high school student; high school students	-	Duo	-	-
TODO	lexeme	かっこよかった	was good-looking	-	Duo	-	-
TODO	lexeme	まんがか	manga artist	-	Duo	-	-
TODO	lexeme	たいかい	competition	-	Duo	-	-
TODO	lexeme	ジョギング	jogging	-	Duo	-	-
TODO	lexeme	ボクシング	boxing	-	Duo	-	-
TODO	lexeme	になりたいです	wants to be; want to become	-	Duo	-	-
TODO	lexeme	さいあく	the worst	-	Duo	-	-
TODO	lexeme	今回	this time	-	Duo	-	-
TODO	lexeme	七日	seventh; seven days	-	Duo	-	-
TODO	lexeme	たのしくなかった	was not fun	-	Duo	-	-
TODO	lexeme	こんでいました	was crowded	-	Duo	-	-
TODO	lexeme	六月	June	-	Duo	-	-
TODO	lexeme	こわくなかった	was not very scary; was not scary	-	Duo	-	-
TODO	lexeme	れつ	line	-	Duo	-	-
TODO	lexeme	おばけやしき	haunted house	-	Duo	-	-
TODO	lexeme	シーン	scene; scenes	-	Duo	-	-
TODO	lexeme	えんぎ	performance; acting	-	Duo	-	-
TODO	lexeme	ゆか	floor	-	Duo	-	-
TODO	lexeme	おもしろくなかった	not interesting	-	Duo	-	-
TODO	lexeme	安くなかった	wasn't cheap	-	Duo	-	-
TODO	lexeme	かたい	hard; tough	-	Duo	-	-
TODO	lexeme	おいしくなかった	not delicious	-	Duo	-	-
TODO	lexeme	メイン	main dish	-	Duo	-	-
TODO	lexeme	晩ご飯	dinner	-	Duo	-	-
TODO	lexeme	だけ	only; just; alone	-	Duo	-	-
TODO	lexeme	わかれます	am going to break up	-	Duo	-	-
TODO	lexeme	もんだい	questions; question; problem; problems	-	Duo	-	-
TODO	lexeme	ざんねん	shame; disappointing; sorry; pity	-	Duo	-	-
TODO	lexeme	アプリ	app; apps	-	Duo	-	-
TODO	lexeme	きっと	must be; for sure; surely; definitely; (I) am sure; certainly	-	Duo	-	-
TODO	lexeme	一回	once; one time	-	Duo	-	-
TODO	lexeme	よやく	appointment	-	Duo	-	-
TODO	lexeme	インフルエンザ	the flu	-	Duo	-	-
TODO	lexeme	おなか	stomach	-	Duo	-	-
TODO	lexeme	のど	throat	-	Duo	-	-
TODO	lexeme	一日に	per day; daily; a day	-	Duo	-	-
TODO	lexeme	にんじん	carrot	-	Duo	-	-
TODO	lexeme	ヨーグルト	yogurt	-	Duo	-	-
TODO	lexeme	あぶらっこい	oily	-	Duo	-	-
TODO	lexeme	一か月に	a month	-	Duo	-	-
TODO	lexeme	回	time; times; episode	-	Duo	-	-
TODO	lexeme	あげもの	fried food	-	Duo	-	-
TODO	lexeme	ファーストフード	fast food	-	Duo	-	-
TODO	lexeme	きんトレをします	lift weights	-	Duo	-	-
TODO	lexeme	どれぐらい	how often	-	Duo	-	-
TODO	lexeme	サイクリング	cycling	-	Duo	-	-
TODO	lexeme	これから	from now on	-	Duo	-	-
TODO	lexeme	たばこをすいます	smoke	-	Duo	-	-
TODO	lexeme	けいたい	cell phone; cell phones; phone	-	Duo	-	-
TODO	lexeme	おさけ	alcohol	-	Duo	-	-
TODO	lexeme	よなか	late at night	-	Duo	-	-
TODO	lexeme	海に行きます	go to the sea	-	Duo	-	-
TODO	lexeme	八日	eighth; eight days	-	Duo	-	-
TODO	lexeme	どこか	some; something; somewhere; someplace; anywhere; where	-	Duo	-	-
TODO	lexeme	今週の	this	-	Duo	-	-
TODO	lexeme	近い	near; close; nearer; closer; nearby	-	Duo	-	-
TODO	lexeme	サングラス	sunglasses	-	Duo	-	-
TODO	lexeme	ので	because; that; as; so; since; for	-	Duo	-	-
TODO	lexeme	いちばん近い	the closest; closest	-	Duo	-	-
TODO	lexeme	ひやけどめ	sunscreen	-	Duo	-	-
TODO	lexeme	もってきます	bring	-	Duo	-	-
TODO	lexeme	ばしょ	place; spot	-	Duo	-	-
TODO	lexeme	サーフィン	surfing	-	Duo	-	-
TODO	lexeme	ストロー	straw; straws	-	Duo	-	-
TODO	lexeme	レモン	lemon	-	Duo	-	-
TODO	lexeme	かきごおり	shaved ice	-	Duo	-	-
TODO	lexeme	きがえます	am going to change; will change	-	Duo	-	-
TODO	lexeme	きたない	dirty; foul	-	Duo	-	-
TODO	lexeme	ロッカールーム	locker room	-	Duo	-	-
TODO	lexeme	どちらがいいですか	prefer	-	Duo	-	-
TODO	lexeme	おごり	treat	-	Duo	-	-
TODO	lexeme	オムライス	omelet rice	-	Duo	-	-
TODO	lexeme	ファミレス	diner	-	Duo	-	-
TODO	lexeme	ようしょく	Western-style food	-	Duo	-	-
TODO	lexeme	ドリンクバー	self-service drink bar	-	Duo	-	-
TODO	lexeme	ぶどう	grape	-	Duo	-	-
TODO	lexeme	レタス	lettuce	-	Duo	-	-
TODO	lexeme	ドレッシング	dressing	-	Duo	-	-
TODO	lexeme	にします	I'll have; will have; makes; will be having; make; will go with	-	Duo	-	-
TODO	lexeme	きゅうり	cucumber	-	Duo	-	-
TODO	lexeme	ハンバーグ	hamburg steak	-	Duo	-	-
TODO	lexeme	スペシャル	special	-	Duo	-	-
TODO	lexeme	ブロッコリー	broccoli	-	Duo	-	-
TODO	lexeme	ソーセージ	sausage; sausages	-	Duo	-	-
TODO	lexeme	いただきます	take (polite); get (polite); let's eat; have (polite)	-	Duo	-	-
TODO	lexeme	マヨネーズ	mayonnaise	-	Duo	-	-
TODO	lexeme	多い	a lot of; lots of; many; large; larger; a lot	-	Duo	-	-
TODO	lexeme	とろとろ	nice and gooey	-	Duo	-	-
TODO	lexeme	半分	half	-	Duo	-	-
TODO	lexeme	しんろう	groom	-	Duo	-	-
TODO	lexeme	おととい	the day before yesterday	-	Duo	-	-
TODO	lexeme	リムジン	limo	-	Duo	-	-
TODO	lexeme	六日	sixth; six days	-	Duo	-	-
TODO	lexeme	けっこんしき	wedding	-	Duo	-	-
TODO	lexeme	花	flower	-	Duo	-	-
TODO	lexeme	色	color; colored; colors	-	Duo	-	-
TODO	lexeme	デコレーション	decorations	-	Duo	-	-
TODO	lexeme	かいじょう	venue; stadium	-	Duo	-	-
TODO	lexeme	カーペット	carpet	-	Duo	-	-
TODO	lexeme	あいさつします	greets	-	Duo	-	-
TODO	lexeme	うつくしい	beautiful	-	Duo	-	-
TODO	lexeme	しんぷ	bride	-	Duo	-	-
TODO	lexeme	ゲスト	guests	-	Duo	-	-
TODO	lexeme	しんせき	relatives	-	Duo	-	-
TODO	lexeme	ひくい	low; lower	-	Duo	-	-
TODO	lexeme	お酒	alcohol; rice wine; alcoholic drinks	-	Duo	-	-
TODO	lexeme	へん	weird	-	Duo	-	-
TODO	lexeme	あたたかくなかった	was not warm	-	Duo	-	-
TODO	lexeme	ひどい	bad; dreadful; worse; terrible; horrible; awful; outrageous	-	Duo	-	-
TODO	lexeme	スピーチ	speech; speeches	-	Duo	-	-
TODO	lexeme	つまらなかったです	was boring; were boring	-	Duo	-	-
TODO	lexeme	かしゅ	singer	-	Duo	-	-
TODO	lexeme	十日	tenth; ten days	-	Duo	-	-
TODO	lexeme	じょゆう	actress	-	Duo	-	-
TODO	lexeme	かなしい	sad	-	Duo	-	-
TODO	lexeme	いけぶくろ	Ikebukuro	-	Duo	-	-
TODO	lexeme	ジャンル	genre	-	Duo	-	-
TODO	lexeme	南	south	-	Duo	-	-
TODO	lexeme	見に行きませんか	won't you go to see; Won't you go to see	-	Duo	-	-
TODO	lexeme	学生	student; students; (a) student	-	Duo	-	-
TODO	lexeme	見たいです	want to see	-	Duo	-	-
TODO	lexeme	ゲームセンター	arcade	-	Duo	-	-
TODO	lexeme	食べに行きましょう	let's go eat	-	Duo	-	-
TODO	lexeme	キャラメル	caramel	-	Duo	-	-
TODO	lexeme	後	later; after; the rest	-	Duo	-	-
TODO	lexeme	パフェ	parfait	-	Duo	-	-
TODO	lexeme	飲みに行きませんか	shall we go to drink	-	Duo	-	-
TODO	lexeme	買いに行きませんか	Shall we go to buy; shall we go to buy	-	Duo	-	-
TODO	lexeme	ボウリング	bowling	-	Duo	-	-
TODO	lexeme	ショッピングモール	mall	-	Duo	-	-
TODO	lexeme	イヤリング	earring	-	Duo	-	-
TODO	lexeme	あそびに行きましょう	Let's go play; let's go play	-	Duo	-	-
TODO	lexeme	タワー	tower	-	Duo	-	-
TODO	lexeme	いいですね	sounds good	-	Duo	-	-
TODO	lexeme	見に行きましょう	Let's go see; let's go see	-	Duo	-	-
TODO	lexeme	夜の	night; Nighttime	-	Duo	-	-
TODO	lexeme	いざかや	Japanese-style pub; Japanese-style pubs	-	Duo	-	-
TODO	lexeme	しらべます	will look up	-	Duo	-	-
TODO	lexeme	日本料理	cuisine	-	Duo	-	-
TODO	lexeme	人気	popularity; popular	-	Duo	-	-
TODO	lexeme	サイト	site; website; sites	-	Duo	-	-
TODO	lexeme	ブラジル料理	Brazilian food	-	Duo	-	-
TODO	lexeme	にあります	lies; is; is on; is at; is in; lie	-	Duo	-	-
TODO	lexeme	すてきで	nice	-	Duo	-	-
TODO	lexeme	マンション	condominium; high rise apartment	-	Duo	-	-
TODO	lexeme	おしゃれで	stylish	-	Duo	-	-
TODO	lexeme	おくじょう	rooftop	-	Duo	-	-
TODO	lexeme	ヘルシー	healthy	-	Duo	-	-
TODO	lexeme	しんせんで	fresh; Fresh	-	Duo	-	-
TODO	lexeme	きれいで	beautiful; Beautiful	-	Duo	-	-
TODO	lexeme	シェフ	chef	-	Duo	-	-
TODO	lexeme	ベジタリアン	vegetarian	-	Duo	-	-
TODO	lexeme	少し	slightly; a bit; a slight; a bit (of); somewhat; a little; few; a little bit (of); some; slight	-	Duo	-	-
TODO	lexeme	場所	site; spot; places; someplace; area; location; locations; place; space; spots; areas	-	Duo	-	-
TODO	lexeme	さいこう	awesome	-	Duo	-	-
TODO	lexeme	にぎやかで	lively	-	Duo	-	-
TODO	lexeme	しずかで	quiet and	-	Duo	-	-
TODO	lexeme	チェックします	check	-	Duo	-	-
TODO	lexeme	そうですね	right	-	Duo	-	-
TODO	lexeme	こみます	get crowded; gets crowded	-	Duo	-	-
TODO	lexeme	うけます	am going to take	-	Duo	-	-
TODO	lexeme	何人	how many (people)	-	Duo	-	-
TODO	lexeme	こんがっき	this semester	-	Duo	-	-
TODO	lexeme	十一人	eleven; eleven people	-	Duo	-	-
TODO	lexeme	けど	but; even though	-	Duo	-	-
TODO	lexeme	せいぶつがく	biology	-	Duo	-	-
TODO	lexeme	週に	a week	-	Duo	-	-
TODO	lexeme	けいざいがく	economics	-	Duo	-	-
TODO	lexeme	週	week	-	Duo	-	-
TODO	lexeme	オフィスアワー	office hours	-	Duo	-	-
TODO	lexeme	プログラミング	programming	-	Duo	-	-
TODO	lexeme	グループで	as a group	-	Duo	-	-
TODO	lexeme	きょうかしょ	textbook	-	Duo	-	-
TODO	lexeme	メディアセンター	media center	-	Duo	-	-
TODO	lexeme	ヨーロッパ	Europe	-	Duo	-	-
TODO	lexeme	日本語	Japanese	-	Duo	-	-
TODO	lexeme	語	language; word	-	Duo	-	-
TODO	lexeme	りゅうがくせい	international student	-	Duo	-	-
TODO	lexeme	えらびます	chose; choose	-	Duo	-	-
TODO	lexeme	スケジュール	program; schedule	-	Duo	-	-
TODO	lexeme	えんげき	theater	-	Duo	-	-
TODO	lexeme	らいがっき	next semester	-	Duo	-	-
TODO	lexeme	ぜひ	please; do; certainly; definitely	-	Duo	-	-
TODO	lexeme	楽しい	pleasant; enjoyable; a pleasure; amusing; fun; entertaining	-	Duo	-	-
TODO	lexeme	スペイン	Spain; Spanish	-	Duo	-	-
TODO	lexeme	名前	first name; name	-	Duo	-	-
TODO	lexeme	しあわせ	happiness; happy	-	Duo	-	-
TODO	lexeme	うんてんができます	can drive	-	Duo	-	-
TODO	lexeme	持っています	have; has	-	Duo	-	-
TODO	lexeme	しゅみ	hobby	-	Duo	-	-
TODO	lexeme	つり	fishing	-	Duo	-	-
TODO	lexeme	めんきょ	license	-	Duo	-	-
TODO	lexeme	料理ができます	can cook	-	Duo	-	-
TODO	lexeme	スパイス	spice	-	Duo	-	-
TODO	lexeme	ラザニア	lasagna	-	Duo	-	-
TODO	lexeme	プリン	pudding	-	Duo	-	-
TODO	lexeme	がとくいです	good at	-	Duo	-	-
TODO	lexeme	スポーツようひん	sporting equipment	-	Duo	-	-
TODO	lexeme	たっきゅう	table tennis	-	Duo	-	-
TODO	lexeme	ゴルフ	golf	-	Duo	-	-
TODO	lexeme	食べに行きます	go to eat	-	Duo	-	-
TODO	lexeme	来週の	next	-	Duo	-	-
TODO	lexeme	二十日	twentieth; twenty days; on the twentieth	-	Duo	-	-
TODO	lexeme	見に行きます	go to see	-	Duo	-	-
TODO	lexeme	スペイン料理	Spanish food	-	Duo	-	-
TODO	lexeme	店	store; shop; stores; restaurants; restaurant; shops	-	Duo	-	-
TODO	lexeme	何日	what date; which day	-	Duo	-	-
TODO	lexeme	ところで	by the way	-	Duo	-	-
TODO	lexeme	ぶんぼうぐ	stationery	-	Duo	-	-
TODO	lexeme	小さくて	small and	-	Duo	-	-
TODO	lexeme	けしゴム	erasers; eraser	-	Duo	-	-
TODO	lexeme	かわいくて	cute and	-	Duo	-	-
TODO	lexeme	色えんぴつ	colored pencil	-	Duo	-	-
TODO	lexeme	シャーペン	mechanical pencil; mechanical pencils	-	Duo	-	-
TODO	lexeme	ホチキス	stapler	-	Duo	-	-
TODO	lexeme	高くて	tall and; expensive and	-	Duo	-	-
TODO	lexeme	はさみ	scissors	-	Duo	-	-
TODO	lexeme	デザイン	design; designs	-	Duo	-	-
TODO	lexeme	かるくて	lightweight and	-	Duo	-	-
TODO	lexeme	安くて	cheap and	-	Duo	-	-
TODO	lexeme	大きくて	big and	-	Duo	-	-
TODO	lexeme	カレンダー	calendars; calendar	-	Duo	-	-
TODO	lexeme	ふせん	sticky notes	-	Duo	-	-
TODO	lexeme	使います	use; will use; take; will take; spend; uses; am going to use	-	Duo	-	-
TODO	lexeme	びき	(counter for animals); off	-	Duo	-	-
TODO	lexeme	会計	(the) invoice; (the) bill; check; cashier	-	Duo	-	-
TODO	lexeme	はんがく	half price	-	Duo	-	-
TODO	lexeme	買いたい	want to buy	-	Duo	-	-
TODO	lexeme	コピーします	copy; make a copy	-	Duo	-	-
TODO	lexeme	開いています	is open; throws; throw	-	Duo	-	-
TODO	lexeme	できます	knows; know; can do; will be able to; can; can (play); will do; can (speak); possible	-	Duo	-	-
TODO	lexeme	の前の	in front of	-	Duo	-	-
TODO	lexeme	いくつか	a few; some; several	-	Duo	-	-
TODO	lexeme	コピーき	copy machine	-	Duo	-	-
TODO	lexeme	わかりました	understood; understand; understands; got it	-	Duo	-	-
TODO	lexeme	スキャンもできますか	can I also scan	-	Duo	-	-
TODO	lexeme	しょうしょうおまちください	please wait a moment.; Please wait a moment.	-	Duo	-	-
TODO	lexeme	ひきだします	withdraw	-	Duo	-	-
TODO	lexeme	お金	money; cash	-	Duo	-	-
TODO	lexeme	なっとう	natto; fermented soybeans	-	Duo	-	-
TODO	lexeme	きって	stamps; stamp; cut; postage stamp	-	Duo	-	-
TODO	lexeme	おします	press	-	Duo	-	-
TODO	lexeme	おはし	chopsticks	-	Duo	-	-
TODO	lexeme	あたためましょうか	warm up	-	Duo	-	-
TODO	lexeme	おべんとう	bento; lunchbox; boxed lunch	-	Duo	-	-
TODO	lexeme	はだいじょうぶです	are okay; is okay	-	Duo	-	-
TODO	lexeme	肉まん	pork bun; pork buns	-	Duo	-	-
TODO	lexeme	どうぞ	here you are; go ahead; please; here you go	-	Duo	-	-
TODO	lexeme	ガム	chewing gum; gum	-	Duo	-	-
TODO	lexeme	お	hot springs	-	Duo	-	-
TODO	lexeme	英語	English	-	Duo	-	-
TODO	lexeme	ありがとう	thank you	-	Duo	-	-
TODO	lexeme	僕	I; me	-	Duo	-	-
TODO	lexeme	飲み	drink; drinks; take	-	Duo	-	-
TODO	lexeme	ます	(polite form); will...	-	Duo	-	-
TODO	lexeme	食べ	eat; will eat; eating	-	Duo	-	-
TODO	lexeme	どれ	which (one); which	-	Duo	-	-
TODO	lexeme	ません	(I) do not; do not; will not; does not; don't	-	Duo	-	-
TODO	lexeme	野菜	vegetables; vegetable; veggies	-	Duo	-	-
TODO	lexeme	牛乳	milk	-	Duo	-	-
TODO	lexeme	ごちそうさまでした	thank you for the meal	-	Duo	-	-
TODO	lexeme	ゼロ	zero; zeros	-	Duo	-	-
TODO	lexeme	ちょうど	sharp; precisely; exactly; just	-	Duo	-	-
TODO	lexeme	へ	to; for	-	Duo	-	-
TODO	lexeme	寝	go to sleep; go to bed; sleep	-	Duo	-	-
TODO	lexeme	会社	company	-	Duo	-	-
TODO	lexeme	行	line	-	Duo	-	-
TODO	lexeme	行き	went (and); (will) go	-	Duo	-	-
TODO	lexeme	午前	in the morning; a.m.; a.m; morning	-	Duo	-	-
TODO	lexeme	起き	get up; happen	-	Duo	-	-
TODO	lexeme	零	zero	-	Duo	-	-
TODO	lexeme	零時	midnight	-	Duo	-	-
TODO	lexeme	あり	has; are; is; have	-	Duo	-	-
TODO	lexeme	起	cause; wake up	-	Duo	-	-
TODO	lexeme	部屋	rooms; room	-	Duo	-	-
TODO	lexeme	風呂	(the) bath; (a) bath; (the) bathtub; (a) bathroom; (a) bathtub; (the) bathroom	-	Duo	-	-
TODO	lexeme	台所	kitchen; kitchens; (the) kitchen	-	Duo	-	-
TODO	lexeme	寝室	bedroom	-	Duo	-	-
TODO	lexeme	庭	(a) yard; (the) garden; (my) garden; (the) gardens; (the) yard; (the) yards; (a) garden; (my) gardens; (my) yard; garden	-	Duo	-	-
TODO	lexeme	い	be	-	Duo	-	-
TODO	lexeme	窓	window	-	Duo	-	-
TODO	lexeme	羽	wings; (counter for birds); feathers; (counter for rabbits); feather	-	Duo	-	-
TODO	lexeme	子	kid; child; children; girl; kids	-	Duo	-	-
TODO	lexeme	猫	cat; cats	-	Duo	-	-
TODO	lexeme	鳥	(the) bird; (a) bird; birds; (the) birds; bird	-	Duo	-	-
TODO	lexeme	犬	dog; dogs	-	Duo	-	-
TODO	lexeme	ソファー	sofas; sofa; couch; couches	-	Duo	-	-
TODO	lexeme	椅子	chair; chairs	-	Duo	-	-
TODO	lexeme	机	desk; desks; (the) desk	-	Duo	-	-
TODO	lexeme	椅	chair; chairs	-	Duo	-	-
TODO	lexeme	歳	the age of; years of age; years old; years	-	Duo	-	-
TODO	lexeme	住	living; lived; live	-	Duo	-	-
TODO	lexeme	大阪	Osaka	-	Duo	-	-
TODO	lexeme	住んで	live; lived; living	-	Duo	-	-
TODO	lexeme	申し	called	-	Duo	-	-
TODO	lexeme	申	saying	-	Duo	-	-
TODO	lexeme	留学	studying abroad; study abroad	-	Duo	-	-
TODO	lexeme	外国人	foreigner	-	Duo	-	-
TODO	lexeme	違	wrong	-	Duo	-	-
TODO	lexeme	違い	(the) difference; (the) differences	-	Duo	-	-
TODO	lexeme	留	studying; detained	-	Duo	-	-
TODO	lexeme	そう	so; right; true; correct; that	-	Duo	-	-
TODO	lexeme	中学	middle school; junior high school	-	Duo	-	-
TODO	lexeme	年生	grade; grader	-	Duo	-	-
TODO	lexeme	小学	elementary school	-	Duo	-	-
TODO	lexeme	高校	high school	-	Duo	-	-
TODO	lexeme	生	raw; live; life; student; uncooked	-	Duo	-	-
TODO	lexeme	健太	Kenta (male name)	-	Duo	-	-
TODO	lexeme	直美	Naomi (female name)	-	Duo	-	-
TODO	lexeme	九つ	nine (things)	-	Duo	-	-
TODO	lexeme	一個	an; a; one	-	Duo	-	-
TODO	lexeme	二個	two	-	Duo	-	-
TODO	lexeme	誰	who	-	Duo	-	-
TODO	lexeme	姉	(my) (big) sister; sister; (my) (elder) sister; (my) (older) sister; (my) (older) sisters; sisters	-	Duo	-	-
TODO	lexeme	彼	he; him	-	Duo	-	-
TODO	lexeme	彼ら	they; them	-	Duo	-	-
TODO	lexeme	彼女	girlfriend; she; her; she's; (my) girlfriend; girlfriends	-	Duo	-	-
TODO	lexeme	女	woman; lady	-	Duo	-	-
TODO	lexeme	子供	(my) kids; (my) child; (the) child; (the) children; (my) children; (the) kids; (the) kid; (a) kid; (my) kid; kids; (a) child; kid	-	Duo	-	-
TODO	lexeme	兄	(my) (big) brother; (my) (older) brother; (big) brothers; (elder) brother; (elder) brothers; (older) brothers; brother	-	Duo	-	-
TODO	lexeme	姉妹	sisters; siblings	-	Duo	-	-
TODO	lexeme	弟	(my) (little) brother; (my) (younger) brother; (my) (little) brothers; (my) (younger) brothers; brother	-	Duo	-	-
TODO	lexeme	妹	(my) (little) sisters; (my) (little) sister; sister; (my) (younger) sister; (my) (younger) sisters; sisters	-	Duo	-	-
