ID	Context	Foreign	English	Transliteration	Sources	Tip	Debug
TODO	lexeme	кажется	it seems; seems to be; seems; he seemed to be; I think; sounds like	-	Duo	-	-
TODO	lexeme	кровати	bed; a bed; beds; the bed	-	Duo	-	-
TODO	lexeme	ужин	dinner; the dinner	-	Duo	-	-
TODO	lexeme	любим	like; love	-	Duo	-	-
TODO	lexeme	пусть	let her; let; let them; let him; he should; have	-	Duo	-	-
TODO	lexeme	готовят	are cooking; cook; are making	-	Duo	-	-
TODO	lexeme	завтрак	breakfast	-	Duo	-	-
TODO	lexeme	готовите	making; make; cook; cooking	-	Duo	-	-
TODO	lexeme	любите	like; love	-	Duo	-	-
TODO	lexeme	идём	are going; going; go; are walking	-	Duo	-	-
TODO	lexeme	едите	eat; eating	-	Duo	-	-
TODO	lexeme	хотите	want; want to go	-	Duo	-	-
TODO	lexeme	хотят	want; want to; wants; want to go	-	Duo	-	-
TODO	lexeme	обедать	to have lunch; for lunch; to have lunch with; having lunch	-	Duo	-	-
TODO	lexeme	идёте	are going; go; are walking; going; walk; are coming; coming	-	Duo	-	-
TODO	lexeme	работать	working; to work; work	-	Duo	-	-
TODO	lexeme	видят	see	-	Duo	-	-
TODO	lexeme	значит	then; means; mean	-	Duo	-	-
TODO	lexeme	идут	are going; go; are walking; going; goes; walk; are coming; coming	-	Duo	-	-
TODO	lexeme	так	that; right; isn't she; as; is so; so; after all; like this; this way; like that	-	Duo	-	-
TODO	lexeme	всегда	always; There are always	-	Duo	-	-
TODO	lexeme	девушка	young woman; the girl; a girlfriend; girlfriend; miss; girl; girl is; lady	-	Duo	-	-
TODO	lexeme	любишь	like; love	-	Duo	-	-
TODO	lexeme	любит	like; loves; likes; love; enjoys	-	Duo	-	-
TODO	lexeme	спать	sleep; to bed; be asleep; asleep; sleeping; sleeps; slept; to sleep	-	Duo	-	-
TODO	lexeme	очень	very; very much; really	-	Duo	-	-
TODO	lexeme	люблю	like; love; enjoy; fond	-	Duo	-	-
TODO	lexeme	готовить	making; make; to cook; cooking; cook; to make; barbecuing	-	Duo	-	-
TODO	lexeme	умею	be able to; know how to; can	-	Duo	-	-
TODO	lexeme	умеешь	know how to; can	-	Duo	-	-
TODO	lexeme	писать	text; to write; to pee; writing; write; does one write; pee; taking; to text	-	Duo	-	-
TODO	lexeme	читать	reading; read; to read; would you read; reads	-	Duo	-	-
TODO	lexeme	любят	like; loves; love	-	Duo	-	-
TODO	lexeme	завтракать	to have breakfast; have breakfast	-	Duo	-	-
TODO	lexeme	надо	one should; need to; have needed to go; it is necessary; needs; you should; need; one has to	-	Duo	-	-
TODO	lexeme	пить	drinking; to drink; drink; having	-	Duo	-	-
TODO	lexeme	умеет	can; is able; knows how; able	-	Duo	-	-
TODO	lexeme	прыгать	jumping; to jump; jump; diving	-	Duo	-	-
TODO	lexeme	можно	is it possible; can; can I have; one can; you can; is it OK to; can you; can one; is allowed to; one may; may; possible	-	Duo	-	-
TODO	lexeme	потому	so	-	Duo	-	-
TODO	lexeme	нельзя	must not; should not; is not allowed; cannot; you can't; is forbidden	-	Duo	-	-
TODO	lexeme	жить	live; to live; living	-	Duo	-	-
TODO	lexeme	знать	know; to know; knowing	-	Duo	-	-
TODO	lexeme	но	but	-	Duo	-	-
TODO	lexeme	обед	lunch; dinner; the lunch	-	Duo	-	-
TODO	lexeme	нам	us; for us; we; to us	-	Duo	-	-
TODO	lexeme	приготовить	cook; make; prepare; to cook	-	Duo	-	-
TODO	lexeme	суши	sushi	-	Duo	-	-
TODO	lexeme	для	for; is for; to; are for	-	Duo	-	-
TODO	lexeme	грибы	mushrooms	-	Duo	-	-
TODO	lexeme	картошка	potatoes are; potatoes; potato; the potatoes	-	Duo	-	-
TODO	lexeme	салат	salad; a salad; the salad	-	Duo	-	-
TODO	lexeme	нарезать	to cut; cut; to slice; slice; to cut up	-	Duo	-	-
TODO	lexeme	за	there is...behind; is after; behind; for; at; on; over; about; to; across; outside; of; is behind; in; after; beyond	-	Duo	-	-
TODO	lexeme	рыба	fish; a fish	-	Duo	-	-
TODO	lexeme	лук	onion; the onion; an onion; onions; bow	-	Duo	-	-
TODO	lexeme	вилка	fork; plug	-	Duo	-	-
TODO	lexeme	нож	knife; a knife	-	Duo	-	-
TODO	lexeme	помыть	to wash; wash; washing; clean; mop	-	Duo	-	-
TODO	lexeme	борщ	borsch; borscht	-	Duo	-	-
TODO	lexeme	шоколад	chocolate; some chocolate; the chocolate	-	Duo	-	-
TODO	lexeme	мороженое	ice cream; the ice cream	-	Duo	-	-
TODO	lexeme	десерт	dessert; the dessert; a dessert	-	Duo	-	-
TODO	lexeme	конфеты	candies; sweets; candy	-	Duo	-	-
TODO	lexeme	посуда	dishes; tableware / cookware; the dishes	-	Duo	-	-
TODO	lexeme	зато	on the other hand; but; instead; however	-	Duo	-	-
TODO	lexeme	сварить	to boil; boil; cook	-	Duo	-	-
TODO	lexeme	такой	that; is so; so; such; such a; like that; as	-	Duo	-	-
TODO	lexeme	вкусная	a delicious; delicious; are delicious; tasty; the delicious	-	Duo	-	-
TODO	lexeme	новый	new; a new; the new	-	Duo	-	-
TODO	lexeme	новая	new; a new; is new	-	Duo	-	-
TODO	lexeme	вкусный	delicious; is delicious; tasty; is tasty; are tasty; a delicious	-	Duo	-	-
TODO	lexeme	любимый	favorite; favourite; beloved; the favorite	-	Duo	-	-
TODO	lexeme	кот	tomcat; the cat; a cat; cat; tom; male cat; he-cat; there is a tomcat	-	Duo	-	-
TODO	lexeme	старая	is old; old; the old; an old; old one	-	Duo	-	-
TODO	lexeme	старый	old; an old; is old; elderly; the old	-	Duo	-	-
TODO	lexeme	интересный	interesting; an interesting; is interesting; the interesting	-	Duo	-	-
TODO	lexeme	интересная	interesting; is interesting; an interesting; the interesting	-	Duo	-	-
TODO	lexeme	немецкий	German; the German; a German	-	Duo	-	-
TODO	lexeme	известный	famous; a famous; is famous; is a famous; well-known; the famous	-	Duo	-	-
TODO	lexeme	русский	Russian; a Russian; is Russian; the Russian	-	Duo	-	-
TODO	lexeme	английский	English; is English; English is	-	Duo	-	-
TODO	lexeme	язык	language; tongue	-	Duo	-	-
TODO	lexeme	композитор	a composer; composer; the composer; is a composer	-	Duo	-	-
TODO	lexeme	какой	what is; which; what; what's like; what's; how's	-	Duo	-	-
TODO	lexeme	музыка	the music; music; is music; does the music	-	Duo	-	-
TODO	lexeme	хорошая	the good; nice; is good; a good; good	-	Duo	-	-
TODO	lexeme	хороший	a good; good; is a good; the good	-	Duo	-	-
TODO	lexeme	тихий	quiet; is quiet; a quiet; the quiet; silent	-	Duo	-	-
TODO	lexeme	тихая	quiet; a quiet; the quiet	-	Duo	-	-
TODO	lexeme	новость	news	-	Duo	-	-
TODO	lexeme	громкий	loud; a loud; the loud	-	Duo	-	-
TODO	lexeme	горячий	hot; a hot; is hot; the hot	-	Duo	-	-
TODO	lexeme	голос	voice; vote; a voice	-	Duo	-	-
TODO	lexeme	громкая	loud; the loud; a loud	-	Duo	-	-
TODO	lexeme	белый	white; the white; a white; is white	-	Duo	-	-
TODO	lexeme	зелёный	is green; green; a green; the green	-	Duo	-	-
TODO	lexeme	флаг	flag; a flag; the flag	-	Duo	-	-
TODO	lexeme	красный	red; is red	-	Duo	-	-
TODO	lexeme	жёлтый	yellow	-	Duo	-	-
TODO	lexeme	роза	a rose; rose; the rose; rosa	-	Duo	-	-
TODO	lexeme	красная	is red; red; a red; the red	-	Duo	-	-
TODO	lexeme	жёлтая	yellow; a yellow; the yellow	-	Duo	-	-
TODO	lexeme	зелёная	a green; green; is green; the green	-	Duo	-	-
TODO	lexeme	чёрный	black	-	Duo	-	-
TODO	lexeme	синий	blue; the blue; is blue; the blue one; a blue	-	Duo	-	-
TODO	lexeme	коричневый	brown; the brown; is brown; a brown	-	Duo	-	-
TODO	lexeme	розовый	pink; is pink; a pink; the pink	-	Duo	-	-
TODO	lexeme	подушка	pillow; a pillow; the pillow	-	Duo	-	-
TODO	lexeme	синяя	blue; the blue; is blue; a blue	-	Duo	-	-
TODO	lexeme	чёрная	black; a black one; the black; is black; are black; the black one; a black	-	Duo	-	-
TODO	lexeme	рубашка	shirt; a shirt; the shirt	-	Duo	-	-
TODO	lexeme	коробка	a box; box; the box; box of	-	Duo	-	-
TODO	lexeme	дворец	palace	-	Duo	-	-
TODO	lexeme	мяч	the ball; ball; a ball; did the ball	-	Duo	-	-
TODO	lexeme	трава	the grass; grass; herb	-	Duo	-	-
TODO	lexeme	лежит	been; is; there are; is lying; There is; lying; lies; has been	-	Duo	-	-
TODO	lexeme	деревня	village; the village	-	Duo	-	-
TODO	lexeme	земля	earth; ground; land; the Earth	-	Duo	-	-
TODO	lexeme	стул	chair; a chair; the chair	-	Duo	-	-
TODO	lexeme	сумка	bag; a bag; the bag	-	Duo	-	-
TODO	lexeme	подарок	gift; a gift; the present; a present; present; the gift	-	Duo	-	-
TODO	lexeme	очки	glasses; points; the glasses	-	Duo	-	-
TODO	lexeme	мыло	soap; the soap	-	Duo	-	-
TODO	lexeme	продукты	groceries; the groceries; grocery	-	Duo	-	-
TODO	lexeme	хотя	while; though; even though; although	-	Duo	-	-
TODO	lexeme	чей	whose; someone's	-	Duo	-	-
TODO	lexeme	правда	right; really; truth; the truth; true; correct; huh	-	Duo	-	-
TODO	lexeme	почему	why	-	Duo	-	-
TODO	lexeme	чья	whose	-	Duo	-	-
TODO	lexeme	когда	when; whenever; when is	-	Duo	-	-
TODO	lexeme	ответ	answer; the answer	-	Duo	-	-
TODO	lexeme	чьи	whose; Whose are	-	Duo	-	-
TODO	lexeme	куда	where; where did; where are; where (to); way (=much); way; someplace	-	Duo	-	-
TODO	lexeme	чьё	whose; whose is	-	Duo	-	-
TODO	lexeme	зачем	why; what for; why do	-	Duo	-	-
TODO	lexeme	нём	him; it	-	Duo	-	-
TODO	lexeme	о	for; is about; about; oh; of; o	-	Duo	-	-
TODO	lexeme	кого	whom; whom do; who; what; whom does	-	Duo	-	-
TODO	lexeme	чём	what	-	Duo	-	-
TODO	lexeme	рабочий	a laborer; laborer; the laborer; worker; is a laborer	-	Duo	-	-
TODO	lexeme	писатель	a writer; writer; the writer	-	Duo	-	-
TODO	lexeme	директор	director; the principal; CEO; principal; the director	-	Duo	-	-
TODO	lexeme	строитель	construction worker; a construction worker; builder; the construction worker	-	Duo	-	-
TODO	lexeme	завод	factory; a factory; facility; mill; plant; the factory	-	Duo	-	-
TODO	lexeme	секретарь	secretary; the secretary; a secretary	-	Duo	-	-
TODO	lexeme	художник	artist; an artist; a painter; painters; the artist	-	Duo	-	-
TODO	lexeme	администратор	administrator; the receptionist; receptionist; the administrator	-	Duo	-	-
TODO	lexeme	коллега	colleague; coworker; colleague is	-	Duo	-	-
TODO	lexeme	ученик	student; (school) student; the student; pupil; learner; (apprentice); a student	-	Duo	-	-
TODO	lexeme	архитектор	architect; the architect; an architect	-	Duo	-	-
TODO	lexeme	поэт	poet; a poet; the poet	-	Duo	-	-
TODO	lexeme	сам	on my own; on his own; yourself; by himself; for yourself; myself; himself; itself; on your own	-	Duo	-	-
TODO	lexeme	должен	have got to; owes; owe; has to; have to; 's got to; ought; has got to; got to; miserable; must; should; shall	-	Duo	-	-
TODO	lexeme	любить	Like; love; fond	-	Duo	-	-
TODO	lexeme	должны	have got to; has to; have to; do ... have to ?; got to; must; should; shall	-	Duo	-	-
TODO	lexeme	быть	is; to be; am; be; being	-	Duo	-	-
TODO	lexeme	больше	bigger; is bigger; is greater than; greater than; more than; are greater than; larger; better; more; again; anymore; any longer; higher; greater; over; is bigger than	-	Duo	-	-
TODO	lexeme	гостиница	hotel; the hotel	-	Duo	-	-
TODO	lexeme	большой	large; a large; a big; big; the big; great; the large	-	Duo	-	-
TODO	lexeme	река	river; the river; a river	-	Duo	-	-
TODO	lexeme	говорит	has been talking; speaks; speak; tell; tells; talking; talks; is saying; is telling; say; speaking; is talking; is talking to; says; saying	-	Duo	-	-
TODO	lexeme	по-русски	in Russian; Russian	-	Duo	-	-
TODO	lexeme	говорю	speak; tell; telling; talk; saying; say; talking	-	Duo	-	-
TODO	lexeme	по-английски	English; in English	-	Duo	-	-
TODO	lexeme	по-немецки	German; in German	-	Duo	-	-
TODO	lexeme	совсем	entirely; at all; definitely; completely; really; lot	-	Duo	-	-
TODO	lexeme	галерея	the gallery; gallery; a gallery	-	Duo	-	-
TODO	lexeme	выставка	show; exhibition; fair	-	Duo	-	-
TODO	lexeme	экскурсия	the tour; tour; (guided) tour; touring	-	Duo	-	-
TODO	lexeme	впереди	ahead; up ahead; ahead of; in the front	-	Duo	-	-
TODO	lexeme	классический	classical	-	Duo	-	-
TODO	lexeme	турист	tourist; a tourist	-	Duo	-	-
TODO	lexeme	спектакль	show; performance; play	-	Duo	-	-
TODO	lexeme	концерт	concert; the concert; does the concert; a concert	-	Duo	-	-
TODO	lexeme	заказывать	order; ordering	-	Duo	-	-
TODO	lexeme	обсуждать	discuss; to discuss	-	Duo	-	-
TODO	lexeme	мост	bridge; there is a bridge; the bridge	-	Duo	-	-
TODO	lexeme	пол	floor; half; the floor	-	Duo	-	-
TODO	lexeme	киоск	kiosk; the kiosk; stand; booth; a kiosk	-	Duo	-	-
TODO	lexeme	лес	woods; the forest; forest; wood; the woods	-	Duo	-	-
TODO	lexeme	зоопарк	zoo; the zoo; a zoo	-	Duo	-	-
TODO	lexeme	домашний	a pet; pet; homemade	-	Duo	-	-
TODO	lexeme	зал	hall	-	Duo	-	-
TODO	lexeme	животное	animal; an animal; the animal	-	Duo	-	-
TODO	lexeme	главный	main; is the main; chief; the main; ultimate	-	Duo	-	-
TODO	lexeme	цирк	circus; the circus	-	Duo	-	-
TODO	lexeme	европа	Europe	-	Duo	-	-
TODO	lexeme	ехать	to go; go; to take; travel; drive; going	-	Duo	-	-
TODO	lexeme	европе	Europe	-	Duo	-	-
TODO	lexeme	без	without; have no; no	-	Duo	-	-
TODO	lexeme	улица	the street; street; the street is	-	Duo	-	-
TODO	lexeme	об	about; of	-	Duo	-	-
TODO	lexeme	страна	country; a country	-	Duo	-	-
TODO	lexeme	этой	this one; this; that; these; of this; the	-	Duo	-	-
TODO	lexeme	улице	the street; outside; street	-	Duo	-	-
TODO	lexeme	около	near; around; for about; about; beside	-	Duo	-	-
TODO	lexeme	украина	Ukraine	-	Duo	-	-
TODO	lexeme	находится	is; is situated; has been; located; is located; there is; there's; was	-	Duo	-	-
TODO	lexeme	тут	here	-	Duo	-	-
TODO	lexeme	петербург	Petersburg; St. Petersburg	-	Duo	-	-
TODO	lexeme	люди	people; the people; men; humans; do people	-	Duo	-	-
TODO	lexeme	людей	people; of people; the people; people's; of the people; men; humans; people do	-	Duo	-	-
TODO	lexeme	нравится	like; enjoys; admire; likes; appreciates; love; like it; enjoying; enjoy; fond; liking	-	Duo	-	-
TODO	lexeme	отдыхать	relax; to rest; rest; relaxing; to relax	-	Duo	-	-
TODO	lexeme	ходить	go; to walk; walking; going; walk; to go	-	Duo	-	-
TODO	lexeme	хожу	walk; go; am walking	-	Duo	-	-
TODO	lexeme	ходит	walk; walks; is walking; go; goes; comes; attend; attends; went; takes	-	Duo	-	-
TODO	lexeme	иногда	sometimes; occasionally; Sometimes	-	Duo	-	-
TODO	lexeme	отдыхает	is having a rest; is resting; rests; rest; resting	-	Duo	-	-
TODO	lexeme	туда	there; there (direction "where to?")	-	Duo	-	-
TODO	lexeme	просить	ask	-	Duo	-	-
TODO	lexeme	возможность	opportunity; possibility	-	Duo	-	-
TODO	lexeme	опаздывать	late; to be late; be late	-	Duo	-	-
TODO	lexeme	сплю	sleeping; sleep; day	-	Duo	-	-
TODO	lexeme	днём	in the daytime; day; in the afternoon; during the day; afternoon	-	Duo	-	-
TODO	lexeme	никогда	ever; never	-	Duo	-	-
TODO	lexeme	играть	playing; play; to play; seek	-	Duo	-	-
TODO	lexeme	открывать	open; opening; be opening; to discover; unlock	-	Duo	-	-
TODO	lexeme	спрашивать	to ask; ask; asking; inquire	-	Duo	-	-
TODO	lexeme	газета	newspaper; a newspaper	-	Duo	-	-
TODO	lexeme	пианино	piano; the piano	-	Duo	-	-
TODO	lexeme	снова	again	-	Duo	-	-
TODO	lexeme	баскетбол	basketball; basketball is	-	Duo	-	-
TODO	lexeme	скрипка	violin; a violin; fiddle; the violin	-	Duo	-	-
TODO	lexeme	футбол	soccer; football; is soccer	-	Duo	-	-
TODO	lexeme	мыть	to wash; wash; mop; do; washing; mopping	-	Duo	-	-
TODO	lexeme	теннис	tennis	-	Duo	-	-
TODO	lexeme	смотреть	watching; look; watch; to watch; looking; see	-	Duo	-	-
TODO	lexeme	вместе	together; with	-	Duo	-	-
TODO	lexeme	отвечать	to answer; answering	-	Duo	-	-
TODO	lexeme	журнал	a magazine; magazine; log	-	Duo	-	-
TODO	lexeme	расти	grow; to increase; increase; to grow; growing	-	Duo	-	-
TODO	lexeme	помнить	to remember; remember	-	Duo	-	-
TODO	lexeme	сидеть	sitting; to sit; babysit; sit; babysitting	-	Duo	-	-
TODO	lexeme	быстро	quickly; quick; fast	-	Duo	-	-
TODO	lexeme	деньги	money; the money; some money	-	Duo	-	-
TODO	lexeme	статья	article; an article; the article	-	Duo	-	-
TODO	lexeme	улыбаться	smile	-	Duo	-	-
TODO	lexeme	петь	sing; to sing; singing	-	Duo	-	-
TODO	lexeme	давать	to give; give; giving	-	Duo	-	-
TODO	lexeme	танцевать	dance; dancing; to dance	-	Duo	-	-
TODO	lexeme	переводить	transfer; translate; translating	-	Duo	-	-
TODO	lexeme	забывать	forget; to forget	-	Duo	-	-
TODO	lexeme	вспоминать	remember; remembering; reminisce	-	Duo	-	-
TODO	lexeme	терять	to lose	-	Duo	-	-
TODO	lexeme	помогать	help; to help	-	Duo	-	-
TODO	lexeme	весь	the whole; entire; whole; all	-	Duo	-	-
TODO	lexeme	ел	eat; had; have eaten; has eaten; had eaten; eaten; ate; were eating; was eating; to eat	-	Duo	-	-
TODO	lexeme	был	were; have been; been; had; has been; it was; was wearing; there was; used to be; lasted; existed; was; were not	-	Duo	-	-
TODO	lexeme	готовил	has cooked; was cooking; were making; made; cooked; cook; was making; has been cooking	-	Duo	-	-
TODO	lexeme	работал	work; used to; was working; working; did work; has been working; worked; have done	-	Duo	-	-
TODO	lexeme	морковь	carrots; the carrot; carrot; a carrot; the carrots	-	Duo	-	-
TODO	lexeme	видела	seen; saw	-	Duo	-	-
TODO	lexeme	была	has been; there was; have been; were; it was; been; had; visited; have had; had been; was; d	-	Duo	-	-
TODO	lexeme	готовила	made; cooked; were cooking; was making; was cooking; cooking	-	Duo	-	-
TODO	lexeme	ела	eat; have eaten; has eaten; eaten; ate; was eating; had; to eat	-	Duo	-	-
TODO	lexeme	работала	work; was working; working; were working; did work; to work; worked; has been	-	Duo	-	-
TODO	lexeme	видел	saw; had seen; see; seen; have seen; seeing	-	Duo	-	-
TODO	lexeme	были	have been; were; been; there were; was; had	-	Duo	-	-
TODO	lexeme	времени	time; of time	-	Duo	-	-
TODO	lexeme	окно	window; the window; There is a window; a window	-	Duo	-	-
TODO	lexeme	год	year; a year; for a year; years; years old; the year	-	Duo	-	-
TODO	lexeme	ему	him; for him; to him; is; he is; he'll; he; at him	-	Duo	-	-
TODO	lexeme	одно	one; a; an	-	Duo	-	-
TODO	lexeme	мало	few; little; too small for; few (исчисляемые); little (неисчисляемые)	-	Duo	-	-
TODO	lexeme	ей	she; her; to her; she's; it; for her	-	Duo	-	-
TODO	lexeme	часов	am; pm; o'clock; hours; watches; clock	-	Duo	-	-
TODO	lexeme	время	some time; time; the time; leisure	-	Duo	-	-
TODO	lexeme	собак	dogs; of dogs; dogs'	-	Duo	-	-
TODO	lexeme	шесть	is six; six; 6	-	Duo	-	-
TODO	lexeme	кошек	of cats; cats; any cats; cats'	-	Duo	-	-
TODO	lexeme	девочек	girls'; girls; any girls; the girls'	-	Duo	-	-
TODO	lexeme	пять	five; 5; for five	-	Duo	-	-
TODO	lexeme	уходить	leaving; to leave	-	Duo	-	-
TODO	lexeme	тебе	you; did you; at you; for you; to you; you'll; your	-	Duo	-	-
TODO	lexeme	десять	ten	-	Duo	-	-
TODO	lexeme	семь	seven; 7	-	Duo	-	-
TODO	lexeme	лет	years old; years	-	Duo	-	-
TODO	lexeme	сколько	how many; how much; how long	-	Duo	-	-
TODO	lexeme	приходить	come; to come	-	Duo	-	-
TODO	lexeme	восемь	eight	-	Duo	-	-
TODO	lexeme	тридцать	thirty; for thirty	-	Duo	-	-
TODO	lexeme	девять	nine	-	Duo	-	-
TODO	lexeme	двадцать	twenty	-	Duo	-	-
TODO	lexeme	сорок	forty	-	Duo	-	-
TODO	lexeme	одиннадцать	eleven; 11	-	Duo	-	-
TODO	lexeme	минута	a minute; minute; minutes	-	Duo	-	-
TODO	lexeme	минут	minutes	-	Duo	-	-
TODO	lexeme	пятнадцать	fifteen; for fifteen; 15	-	Duo	-	-
TODO	lexeme	пятьдесят	fifty	-	Duo	-	-
TODO	lexeme	шестнадцать	sixteen	-	Duo	-	-
TODO	lexeme	матери	mother; mother's; mothers	-	Duo	-	-
TODO	lexeme	отца	father; father's	-	Duo	-	-
TODO	lexeme	сын	son; a son; the son	-	Duo	-	-
TODO	lexeme	отец	father; dad	-	Duo	-	-
TODO	lexeme	мать	mother; mom	-	Duo	-	-
TODO	lexeme	свою	your; her; mine; their; his; our; my; its; yours	-	Duo	-	-
TODO	lexeme	дочь	daughter; a daughter	-	Duo	-	-
TODO	lexeme	жена	wife; the wife; spouse; a wife	-	Duo	-	-
TODO	lexeme	муж	husband; the husband; spouse; a husband	-	Duo	-	-
TODO	lexeme	дочери	daughter; daughter (косв.п. ед.ч.); daughter is; daughter's; daughters (мн.ч.); a daughter	-	Duo	-	-
TODO	lexeme	свой	own; our; its; of her own; your; her; theirs; their; his; my; its own	-	Duo	-	-
TODO	lexeme	родитель	parent	-	Duo	-	-
TODO	lexeme	твои	your; are your; do your; did your; yours; will your	-	Duo	-	-
TODO	lexeme	прости	forgive; sorry	-	Duo	-	-
TODO	lexeme	дядя	an uncle; uncle; the uncle	-	Duo	-	-
TODO	lexeme	семья	family; a family	-	Duo	-	-
TODO	lexeme	тётя	an aunt; aunt; the aunt	-	Duo	-	-
TODO	lexeme	братья	brothers	-	Duo	-	-
TODO	lexeme	родителей	my parents; parents; parents'; of parents; folks'	-	Duo	-	-
TODO	lexeme	своих	your; of his; her; their; his; our; my; its; of your	-	Duo	-	-
TODO	lexeme	сыновья	sons	-	Duo	-	-
TODO	lexeme	подросток	teenager; is a teenager	-	Duo	-	-
TODO	lexeme	внучка	granddaughter	-	Duo	-	-
TODO	lexeme	дедушка	grandfather; an old man; grandfather is	-	Duo	-	-
TODO	lexeme	племянник	nephew	-	Duo	-	-
TODO	lexeme	бабушка	grandmother; an old woman; grandma	-	Duo	-	-
TODO	lexeme	внук	grandkid; a grandson; grandson; grandchild	-	Duo	-	-
TODO	lexeme	родственник	relative; is a relative	-	Duo	-	-
TODO	lexeme	твоего	yours; your; than yours	-	Duo	-	-
TODO	lexeme	друзья	friends	-	Duo	-	-
TODO	lexeme	моего	mine; of my; my; than mine	-	Duo	-	-
TODO	lexeme	моей	from mine; than mine; to my; of my; my; mine	-	Duo	-	-
TODO	lexeme	автор	author; the author	-	Duo	-	-
TODO	lexeme	начальник	boss	-	Duo	-	-
TODO	lexeme	врач	the doctor; doctor; the physician; a doctor; physician; does the doctor	-	Duo	-	-
TODO	lexeme	компания	company; the company	-	Duo	-	-
TODO	lexeme	нашего	our; than ours; ours; of our	-	Duo	-	-
TODO	lexeme	нашей	our; ours; (of) our	-	Duo	-	-
TODO	lexeme	вашей	your	-	Duo	-	-
TODO	lexeme	фамилия	last name; surname	-	Duo	-	-
TODO	lexeme	ученица	student; pupil	-	Duo	-	-
TODO	lexeme	фамилии	last name; family name	-	Duo	-	-
TODO	lexeme	имени	name	-	Duo	-	-
TODO	lexeme	директора	the director's; directors; the directors; headmasters; director's; principal; the director; director; principals	-	Duo	-	-
TODO	lexeme	вашего	your; of your	-	Duo	-	-
TODO	lexeme	имя	name; name is; the name; a name; first name	-	Duo	-	-
TODO	lexeme	студент	students; student; a student; college student; is a student	-	Duo	-	-
TODO	lexeme	студентка	student; a student; is a student	-	Duo	-	-
TODO	lexeme	университет	university; the university; a university; is the university	-	Duo	-	-
TODO	lexeme	будут	is; there will be; going to; will be; going to be; will; be; are; ll	-	Duo	-	-
TODO	lexeme	скажите	say; tell; tell me; say it	-	Duo	-	-
TODO	lexeme	учится	is; has classes; learning; studies; study; is learning how to; studying; learns	-	Duo	-	-
TODO	lexeme	опыт	experience; experiences	-	Duo	-	-
TODO	lexeme	человека	person; person's; man; human; a human; people; men; the person	-	Duo	-	-
TODO	lexeme	группа	a group; group; band; is a group	-	Duo	-	-
TODO	lexeme	старик	old man; the old man; an old man	-	Duo	-	-
TODO	lexeme	работа	work; jobs; the work; job; a job; employment	-	Duo	-	-
TODO	lexeme	учусь	learning; study; studying	-	Duo	-	-
TODO	lexeme	сосед	neighbor; neighbour; a neighbor	-	Duo	-	-
TODO	lexeme	бизнесмен	businessman	-	Duo	-	-
TODO	lexeme	дорогой	dear; an expensive; road; expensive; sweetheart; is expensive; honey	-	Duo	-	-
TODO	lexeme	соседи	the neighbors; neighbors; neighbours; roommates	-	Duo	-	-
TODO	lexeme	скажи	tell; say; tell me	-	Duo	-	-
TODO	lexeme	твоей	your; to your; yours; you	-	Duo	-	-
TODO	lexeme	дождь	rain; raining	-	Duo	-	-
TODO	lexeme	идти	walking; to go; go; be going; going; walk; hike	-	Duo	-	-
TODO	lexeme	снег	the snow; snow; it is snowing	-	Duo	-	-
TODO	lexeme	холодно	cold; cool; it is cold; it's cold; freezing	-	Duo	-	-
TODO	lexeme	тепло	warm; it is warm; heat; it's warm	-	Duo	-	-
TODO	lexeme	весна	spring; the spring; springtime	-	Duo	-	-
TODO	lexeme	цветы	flowers; the flowers	-	Duo	-	-
TODO	lexeme	лето	summer is; the summer; summer; summertime	-	Duo	-	-
TODO	lexeme	осень	fall; autumn; a fall	-	Duo	-	-
TODO	lexeme	зима	the winter; winter	-	Duo	-	-
TODO	lexeme	грязно	dirty; muddy; it is muddy; messy	-	Duo	-	-
TODO	lexeme	небо	sky; the sky	-	Duo	-	-
TODO	lexeme	сильный	strong; powerful; hard; severe	-	Duo	-	-
TODO	lexeme	температура	the temperature; temperature; fever; the temperature is	-	Duo	-	-
TODO	lexeme	ветер	wind; the wind; winds	-	Duo	-	-
TODO	lexeme	градус	degrees	-	Duo	-	-
TODO	lexeme	туча	rain cloud	-	Duo	-	-
TODO	lexeme	плюс	plus	-	Duo	-	-
TODO	lexeme	минус	minus; negative	-	Duo	-	-
TODO	lexeme	сад	garden; the garden	-	Duo	-	-
TODO	lexeme	прекрасный	a beautiful; beautiful; splendid; a splendid	-	Duo	-	-
TODO	lexeme	туман	fog; mist; misty; the fog	-	Duo	-	-
TODO	lexeme	тихо	quiet; it is quiet; it's quiet; quietly; ? is it quiet	-	Duo	-	-
TODO	lexeme	солнце	the sun; sun	-	Duo	-	-
TODO	lexeme	шумно	noisy; it is noisy	-	Duo	-	-
TODO	lexeme	юг	south; The South	-	Duo	-	-
TODO	lexeme	восток	east	-	Duo	-	-
TODO	lexeme	запад	west	-	Duo	-	-
TODO	lexeme	море	sea; the sea	-	Duo	-	-
TODO	lexeme	север	north; the north	-	Duo	-	-
TODO	lexeme	звезда	star; a star; the star	-	Duo	-	-
TODO	lexeme	баскетболист	basketball player	-	Duo	-	-
TODO	lexeme	игра	game; a game; the game	-	Duo	-	-
TODO	lexeme	стадион	the stadium; stadium; stadiums	-	Duo	-	-
TODO	lexeme	футбольный	soccer; football game; football	-	Duo	-	-
