We were excited about the good news.	Estábamos emocionados por la buena noticia.	-	describe an event
You can't break these glasses.	No puedes romper estas copas.	-	describe an event
We were definitely worried about him.	Sin duda estábamos preocupados por él.	-	describe an event
We were worried about you.	Nosotras estábamos preocupadas por ti.	-	describe an event
They were excited about their grandchild.	Ellos estaban emocionados con su nieto.	-	describe an event
The neighbors weren't ready for the party.	Los vecinos no estaban listos para la fiesta.	-	describe an event
She was probably not satisfied with that.	Probablemente ella no estaba satisfecha con eso.	-	describe an event
The dresser drawers were dirty.	Los cajones de la cómoda estaban sucios.	-	describe an event
He was probably not married to her.	Probablemente él no estaba casado con ella.	-	describe an event
Those sunglasses were broken.	Esas gafas de sol estaban rotas.	-	describe an event
The baby's clothes were wet.	Las ropas del bebé estaban mojadas.	-	describe an event
They were interested in the European art.	Ellas estaban interesadas en el arte europeo.	-	describe an event
The fruit was fresh.	Las frutas estaban frescas.	-	describe an event
Those mangoes were very dry.	Aquellos mangos estaban muy secos.	-	describe an event
My sunglasses were in my room.	Mis gafas de sol estaban en mi habitación.	-	describe an event
I broke the bottle of wine.	Yo rompí la botella de vino.	-	describe an event
Yo rompí la botella de vino.	I broke the bottle of wine.	-	describe an event
El reloj nuevo ya estaba roto.	The new watch was already broken.	-	describe an event
Estaba soleado pero frío.	It was sunny but cold.	-	describe an event
Everybody, except Juan and Carlos, was busy.	Todos, excepto Juan y Carlos, estaban ocupados.	-	describe an event
Probably not.	Probablemente no.	-	describe an event
¡Tus zapatos nuevos estaban mojados!	Your new shoes were wet!	-	describe an event
Probablemente el motor estaba sucio.	The engine was probably dirty.	-	describe an event
Las invitadas estaban un poco preocupadas.	The guests were a little worried.	-	describe an event
Ella estaba satisfecha con el proyecto.	She was satisfied with the project.	-	describe an event
The elephant needs a bigger umbrella.	El elefante necesita un paraguas más grande.	-	describe an event
Los invitados estaban cansados del viaje.	The guests were tired from the trip.	-	describe an event
Mi nieta estaba casada con un hombre famoso.	My granddaughter was married to a famous man.	-	describe an event
Why weren't you playing rugby with us?	¿Por qué no jugabas al rugby con nosotras?	-	set the stage in a story
I saw Margarita in science class.	Vi a Margarita en la clase de ciencias.	-	set the stage in a story
Yesterday we went fishing with my dad.	Ayer fuimos a pescar con mi papá.	-	set the stage in a story
I was enjoying a coffee when you called me.	Yo disfrutaba un café cuando tú me llamaste.	-	set the stage in a story
There isn't any money to repair the refrigerator.	No hay dinero para reparar la nevera.	-	set the stage in a story
We were going to the cafeteria when we saw Carlos.	Íbamos a la cafetería cuando vimos a Carlos.	-	set the stage in a story
This video was very boring.	Este video era muy aburrido.	-	set the stage in a story
She walked close to the ocean yesterday.	Ella caminó cerca del océano ayer.	-	set the stage in a story
I was eating breakfast when the dog came into the kitchen.	Yo desayunaba cuando el perro entró a la cocina.	-	set the stage in a story
My uncle called his wife yesterday.	Mi tío llamó a su esposa ayer.	-	set the stage in a story
When were you watching those videos?	¿Cuándo mirabas tú esos videos?	-	set the stage in a story
Carlos was writing in his diary.	Carlos escribía en su diario.	-	set the stage in a story
My brother was cooking when my aunt arrived.	Mi hermano cocinaba cuando mi tía llegó.	-	set the stage in a story
She called when I was driving to the airport.	Ella llamó cuando yo manejaba para el aeropuerto.	-	set the stage in a story
Mi tío usó mi celular ayer.	My uncle used my cellphone yesterday.	-	set the stage in a story
Mis hijos miraban un video ayer.	My children were watching a video yesterday.	-	set the stage in a story
Mi tío reparó mi coche hace dos días.	My uncle repaired my car two days ago.	-	set the stage in a story
The children watched the movie all afternoon.	Los niños miraban la película toda la tarde.	-	set the stage in a story
Cuando mi hija dibujaba, yo hice un pastel.	When my daughter was drawing, I made a cake.	-	set the stage in a story
Yo reparaba el motor cuando él trajo el almuerzo.	I was repairing the engine when he brought lunch.	-	set the stage in a story
Mis tías miraron la tele anoche.	My aunts watched TV last night.	-	set the stage in a story
Yo disfrutaba un café cuando tú me llamaste.	I was enjoying a coffee when you called me.	-	set the stage in a story
Yo cocinaba cuando Patricia me llamó.	I was cooking when Patricia called me.	-	set the stage in a story
Mi tía conversó con su jefa nueva.	My aunt talked with her new boss.	-	set the stage in a story
¿Cuándo mirabas tú esos videos?	When were you watching those videos?	-	set the stage in a story
Yo miraba un video toda la tarde.	I was watching a video all afternoon.	-	set the stage in a story
I was using my camera when I saw a pretty bird.	Usaba mi cámara cuando vi un pájaro bonito.	-	set the stage in a story
¿Quieres ir a pescar mañana?	Do you want to go fishing tomorrow?	-	set the stage in a story
The manager is making the new schedule.	La gerenta está haciendo el nuevo horario.	-	talk about work
The workers are eating outside.	Los trabajadores están comiendo afuera.	-	talk about work
What are you bringing?	¿Qué están trayendo ustedes?	-	talk about work
I'm bringing a lot of things.	Yo estoy trayendo muchas cosas.	-	talk about work
Now they're going to the new company.	Ahora ellos están yendo a la compañía nueva.	-	talk about work
They're bringing the folders.	Ellos están trayendo las carpetas.	-	talk about work
We can't complete this job now.	No podemos completar este trabajo ahora.	-	talk about work
The manager is speaking with her outside.	El gerente está hablando con ella afuera.	-	talk about work
The secretary is sleeping at her desk!	¡La secretaria está durmiendo en su escritorio!	-	talk about work
Can you repeat that, please?	¿Puede usted repetir eso, por favor?	-	talk about work
She's repeating the message to the workers.	Ella está repitiendo el mensaje a los trabajadores.	-	talk about work
The boss is repeating the questions.	El jefe está repitiendo las preguntas.	-	talk about work
The workers are sleeping here.	Los trabajadores están durmiendo aquí.	-	talk about work
Julio is working at an incredible company.	Julio está trabajando en una compañía increíble.	-	talk about work
El gerente está escribiendo el horario.	The manager is writing the schedule.	-	talk about work
Los pintores están trabajando afuera.	The painters are working outside.	-	talk about work
La jefa está completando el horario.	The boss is completing the schedule.	-	talk about work
Why don't we work inside?	¿Por qué no trabajamos adentro?	-	talk about work
¿En cuál compañía estás trabajando?	At what company are you working?	-	talk about work
El señor Pérez era un jefe increíble.	Mr. Pérez was an incredible boss.	-	talk about work
Los empresarios están trayendo los archivos.	The businesspeople are bringing the files.	-	talk about work
El presidente está yendo afuera ahora.	The president is going outside now.	-	talk about work
Carla is telling the truth.	Carla está diciendo la verdad.	-	talk about work
The businesspeople are bringing the files.	Los empresarios están trayendo los archivos.	-	talk about work
El director está haciendo una llamada afuera.	The director is making a call outside.	-	talk about work
¿Qué están trayendo ustedes?	What are you bringing?	-	talk about work
La presidenta era una mujer increíble.	The president was an incredible woman.	-	talk about work
The king wanted to live in a big castle.	El rey quería vivir en un castillo grande.	-	use the imperfect tense, form the past tense
The snakes needed more water.	Las serpientes necesitaban más agua.	-	use the imperfect tense, form the past tense
They aren't going to believe this.	Ellos no van a creer esto.	-	use the imperfect tense, form the past tense
You have to believe in me.	Tienes que creer en mí.	-	use the imperfect tense, form the past tense
We didn't know those men.	Nosotros no conocíamos a esos hombres.	-	use the imperfect tense, form the past tense
I can't believe it!	¡No lo puedo creer!	-	use the imperfect tense, form the past tense
The kings preferred to walk in the garden.	Los reyes preferían caminar en el jardín.	-	use the imperfect tense, form the past tense
The lions wanted a simple life.	Los leones querían una vida simple.	-	use the imperfect tense, form the past tense
The ducks wanted to go swimming in the lake.	Los patos querían ir a nadar en el lago.	-	use the imperfect tense, form the past tense
The snake wanted the queen's gold and money.	La serpiente quería el oro y el dinero de la reina.	-	use the imperfect tense, form the past tense
The view of the sea was pretty.	La vista del mar era bonita.	-	use the imperfect tense, form the past tense
The lion had his own car.	El león tenía su propio coche.	-	use the imperfect tense, form the past tense
The lion hated snakes.	El león odiaba a las serpientes.	-	use the imperfect tense, form the past tense
The king's men needed to agree.	Los hombres del rey necesitaban estar de acuerdo.	-	use the imperfect tense, form the past tense
The queen wanted to buy a necklace.	La reina quería comprar un collar.	-	use the imperfect tense, form the past tense
The queen wanted to go to the desert alone.	La reina quería ir al desierto sola.	-	use the imperfect tense, form the past tense
The lion liked his new necklace a lot.	Al león le gustaba mucho su collar nuevo.	-	use the imperfect tense, form the past tense
The lion needed his cellphone.	El león necesitaba su celular.	-	use the imperfect tense, form the past tense
The women knew the ballerinas.	Las mujeres conocían a las bailarinas.	-	use the imperfect tense, form the past tense
The snakes lived in the desert.	Las serpientes vivían en el desierto.	-	use the imperfect tense, form the past tense
We believed that the queen was very strong.	Nosotros creíamos que la reina era muy fuerte.	-	use the imperfect tense, form the past tense
El león tenía su propio coche.	The lion had his own car.	-	use the imperfect tense, form the past tense
La reina no creía en la serpiente.	The queen didn't believe in the snake.	-	use the imperfect tense, form the past tense
La serpiente quería hacer magia.	The snake wanted to do magic.	-	use the imperfect tense, form the past tense
Every summer the king had visitors from Spain.	Cada verano el rey tenía visitantes de España.	-	use the imperfect tense, form the past tense
Las serpientes vivían en el desierto.	The snakes lived in the desert.	-	use the imperfect tense, form the past tense
El león prefería hablar con las ovejas.	The lion preferred talking with the sheep.	-	use the imperfect tense, form the past tense
El león prefería su té con mucha miel.	The lion preferred his tea with a lot of honey.	-	use the imperfect tense, form the past tense
Los patos vivían cerca del castillo.	The ducks lived close to the castle.	-	use the imperfect tense, form the past tense
El castillo necesitaba un puente nuevo.	The castle needed a new bridge.	-	use the imperfect tense, form the past tense
Las reinas preferían la naturaleza.	The queens preferred nature.	-	use the imperfect tense, form the past tense
Yo amo la naturaleza.	I love nature.	-	use the imperfect tense, form the past tense
Los leones querían una vida simple.	The lions wanted a simple life.	-	use the imperfect tense, form the past tense
La reina quería miel en su té.	The queen wanted honey in her tea.	-	use the imperfect tense, form the past tense
Los reyes querían un puente nuevo para el castillo.	The kings wanted a new bridge for the castle.	-	use the imperfect tense, form the past tense
It's going to happen next century.	Va a ocurrir el próximo siglo.	-	ask about the past
The hills of that area were very pretty.	Las colinas de esa área eran muy bonitas.	-	ask about the past
I never knew the reason for this.	Nunca supe la razón de esto.	-	ask about the past
Why can't you decide?	¿Por qué no puedes decidir?	-	ask about the past
I didn't have to work anymore.	Yo no tuve que trabajar más.	-	ask about the past
The beginning of that century was very interesting.	El principio de ese siglo fue muy interesante.	-	ask about the past
That happened at the beginning of this century.	Eso ocurrió al principio de este siglo.	-	ask about the past
That can happen many times.	Eso puede ocurrir muchas veces.	-	ask about the past
Where did you put the history books?	¿Dónde pusiste los libros de historia?	-	ask about the past
I finally knew her name.	Por fin supe su nombre.	-	ask about the past
How did you know Pablo's address?	¿Cómo supiste la dirección de Pablo?	-	ask about the past
His birth was last century.	Su nacimiento fue el siglo pasado.	-	ask about the past
How many times did you go to the hills?	¿Cuántas veces fueron ustedes a las colinas?	-	ask about the past
That happened in that area.	Eso ocurrió en aquella área.	-	ask about the past
That happened thousands of years ago.	Eso ocurrió hace miles de años.	-	ask about the past
I finally was able to speak with Manuel.	Por fin pude hablar con Manuel.	-	ask about the past
I never knew his name.	Yo nunca supe su nombre.	-	ask about the past
Did you put the food in the refrigerator?	¿Pusiste la comida en la nevera?	-	ask about the past
The women traveled thousands of kilometers.	Las mujeres viajaron miles de kilómetros.	-	ask about the past
En la charla ella me dijo la verdad.	In the chat she told me the truth.	-	ask about the past
Eso ocurrió hace miles de años.	That happened thousands of years ago.	-	ask about the past
Ellos decidieron tener una charla.	They decided to have a chat.	-	ask about the past
You finally bought that car.	Por fin tú compraste ese coche.	-	ask about the past
Ella nunca supo la verdad.	She never knew the truth.	-	ask about the past
Nosotros decidimos visitar esos museos.	We decided to visit those museums.	-	ask about the past
¡Por fin ella pudo decidir!	She was finally able to decide!	-	ask about the past
We decided to visit those museums.	Nosotros decidimos visitar esos museos.	-	ask about the past
I never knew her address.	Nunca supe su dirección.	-	ask about the past
No pude reparar mi celular.	I wasn't able to repair my cellphone.	-	ask about the past
Yo no pude venir más aquí.	I wasn't able to come here anymore.	-	ask about the past
Yesterday I was able to talk with him.	Ayer yo pude hablar con él.	-	ask about the past
Ella preparó actividades interesantes para todos.	She prepared interesting activities for everybody.	-	ask about the past
Yes, I agree.	Sí, estoy de acuerdo.	-	ask about the past
Yo no estoy de acuerdo.	I don't agree.	-	ask about the past
Va a ocurrir el próximo siglo.	It's going to happen next century.	-	ask about the past
Ella no pudo preparar los sándwiches.	She wasn't able to prepare the sandwiches.	-	ask about the past
I didn't worry about that.	Yo no me preocupé por eso.	-	describe daily activities
Did you go to bed at eleven last night?	¿Ustedes se acostaron a las once anoche?	-	describe daily activities
We put on a sweater when it's cold.	Nos ponemos un suéter cuando hace frío.	-	describe daily activities
What a good jam that was!	¡Qué buena era esa mermelada!	-	describe daily activities
She tried on that red sweater.	Ella se probó ese suéter rojo.	-	describe daily activities
I like to put jam on toast.	Me gusta poner mermelada en la tostada.	-	describe daily activities
Your shirt is so soft!	¡Qué suave es tu camisa!	-	describe daily activities
Does she like the white sweater?	¿A ella le gusta el suéter blanco?	-	describe daily activities
the pasta	la pasta	-	describe daily activities
We like Italian pasta a lot.	Nos gusta mucho la pasta italiana.	-	describe daily activities
I ate lunch downtown yesterday.	Almorcé en el centro ayer.	-	describe daily activities
I want to see your face without makeup.	Quiero ver tu cara sin maquillaje.	-	describe daily activities
Did you try on this sweater?	¿Te probaste este suéter?	-	describe daily activities
¿Quieres probarte estos calcetines?	Do you want to try on these socks?	-	describe daily activities
¿A ella le gusta el suéter blanco?	Does she like the white sweater?	-	describe daily activities
La ensalada con carne es mi comida diaria.	Salad with meat is my daily meal.	-	describe daily activities
Did you wake up at six this morning?	¿Ustedes se despertaron a las seis esta mañana?	-	describe daily activities
I woke up early this morning.	Yo me desperté temprano esta mañana.	-	describe daily activities
Mi padre se reunió con el presidente.	My father met with the president.	-	describe daily activities
¿Qué bufanda vas a ponerte?	What scarf are you going to put on?	-	describe daily activities
Yo me desperté temprano esta mañana.	I woke up early this morning.	-	describe daily activities
This uniform is very soft.	Este uniforme es muy suave.	-	describe daily activities
Ella se probó mucha ropa.	She tried on a lot of clothes.	-	describe daily activities
I tried on these black pants.	Yo me probé este pantalón negro.	-	describe daily activities
¿Qué camisa te probaste, mamá?	What shirt did you try on, Mom?	-	describe daily activities
El domingo pasado almorcé pasta.	Last Sunday I ate pasta for lunch.	-	describe daily activities
Ayer mi mamá cocinó pasta.	Yesterday my mom cooked pasta.	-	describe daily activities
And the dessert, can you prepare it now?	Y el postre, ¿puedes prepararlo ahora?	-	shop for groceries
Can you open this can of beans?	¿Puedes abrir esta lata de frijoles?	-	shop for groceries
the ham	el jamón	-	shop for groceries
Where can I buy them?	¿Dónde puedo comprarlas?	-	shop for groceries
Do you have the list to go shopping?	¿Tienes la lista para ir de compras?	-	shop for groceries
This market has a good variety of fruit.	Este mercado tiene buena variedad de frutas.	-	shop for groceries
The meat is ready and we're going to eat it!	¡La carne está lista y vamos a comerla!	-	shop for groceries
I forgot my wallet in the car.	Olvidé mi billetera en el coche.	-	shop for groceries
We have a large variety of champagnes.	Tenemos una gran variedad de champanes.	-	shop for groceries
I'm looking for my wallet but I can't find it!	¡Busco mi billetera pero no la puedo encontrar!	-	shop for groceries
How many kilograms of tomatoes do you want?	¿Cuántos kilogramos de tomates quiere usted?	-	shop for groceries
This lemon costs fifty cents.	Este limón cuesta cincuenta centavos.	-	shop for groceries
Where did you put my wallet?	¿Dónde pusiste mi billetera?	-	shop for groceries
This lemon, do I put it in the refrigerator?	Este limón, ¿lo pongo en la nevera?	-	shop for groceries
The pears are in the refrigerator.	Las peras están en la nevera.	-	shop for groceries
Are they going to buy it?	¿Ellos lo van a comprar?	-	shop for groceries
I wash the onions and I cook them.	Lavo las cebollas y las cocino.	-	shop for groceries
Can you bring the list?	¿Puedes traer la lista?	-	shop for groceries
Does your dog eat lemons?	¿Tu perro come limones?	-	shop for groceries
A liter of milk, please.	Un litro de leche, por favor.	-	shop for groceries
Él quiere beberlo ahora.	He wants to drink it now.	-	shop for groceries
Un litro de leche, por favor.	A liter of milk, please.	-	shop for groceries
No puedes beberla.	You can't drink it.	-	shop for groceries
How many liters does this bottle have?	¿Cuántos litros tiene esta botella?	-	shop for groceries
The girl doesn't want to eat the pear now.	La niña no quiere comer la pera ahora.	-	shop for groceries
La niña no quiere comer la pera ahora.	The girl doesn't want to eat the pear now.	-	shop for groceries
Y el postre, ¿puedes prepararlo ahora?	And the dessert, can you prepare it now?	-	shop for groceries
Las peras están en la nevera.	The pears are in the refrigerator.	-	shop for groceries
¿Ustedes van a comerlo ahora?	Are you going to eat it now?	-	shop for groceries
Un litro y medio de leche.	One and a half liters of milk.	-	shop for groceries
No puedo pedirlo ahora.	I can't order it now.	-	shop for groceries
They're going to tell us all the details.	Ellos nos van a decir todos los detalles.	-	talk about classes
What's your level of Spanish?	¿Cuál es tu nivel de español?	-	talk about classes
Can you tell me the professor's name?	¿Puedes decirme el nombre del profesor?	-	talk about classes
What do you want to tell me?	¿Usted qué quiere decirme?	-	talk about classes
My classmate speaks to me in Spanish.	Mi compañero me habla en español.	-	talk about classes
When are you going to give me the textbook?	¿Cuándo vas a darme el libro de texto?	-	talk about classes
What are you going to tell them now?	¿Qué vas a decirles ahora?	-	talk about classes
Can you give me the pencils, please?	¿Me puedes dar los lápices, por favor?	-	talk about classes
I explained the new words to him.	Le expliqué las palabras nuevas.	-	talk about classes
I already explained the questions to you.	Ya les expliqué las preguntas.	-	talk about classes
They're going to tell us something important.	Nos van a decir algo importante.	-	talk about classes
The professor is going to explain the instructions.	El profesor va a explicar las instrucciones.	-	talk about classes
I have to give you the instructions.	Te tengo que dar las instrucciones.	-	talk about classes
You don't have to explain anything to me.	No me tienes que explicar nada.	-	talk about classes
I'm not going to give him the case.	No le voy a dar el estuche.	-	talk about classes
I'm in an advanced class.	Estoy en una clase avanzada.	-	talk about classes
I'm going to give him my workbook.	Voy a darle mi libro de ejercicios.	-	talk about classes
The teacher explained the geography homework.	El maestro explicó la tarea de geografía.	-	talk about classes
¿Qué vas a decirles ahora?	What are you going to tell them now?	-	talk about classes
La maestra va a explicar otra vez.	The teacher is going to explain again.	-	talk about classes
Te tengo que dar las instrucciones.	I have to give you the instructions.	-	talk about classes
Do you need to read the instructions?	¿Necesitas leer las instrucciones?	-	talk about classes
Estoy en una clase avanzada.	I'm in an advanced class.	-	talk about classes
¿Necesitas leer las instrucciones?	Do you need to read the instructions?	-	talk about classes
Can you explain this again?	¿Usted puede explicar esto otra vez?	-	talk about classes
¿Usted qué quiere decirme?	What do you want to tell me?	-	talk about classes
Do you want to walk along the beach?	¿Quieres caminar a lo largo de la playa?	-	talk about hobbies, use object pronouns
There's a lion in my sailboat!	¡Hay un león en mi velero!	-	talk about hobbies, use object pronouns
This is my cap but I'll give it to you.	Esta es mi gorra pero te la doy.	-	talk about hobbies, use object pronouns
Can I give them to you now?	¿Te los puedo dar ahora?	-	talk about hobbies, use object pronouns
That racket is big and I can't send it to you.	Esa raqueta es grande y no te la puedo enviar.	-	talk about hobbies, use object pronouns
I found a kite and I want to give it to you.	Encontré una cometa y te la quiero dar.	-	talk about hobbies, use object pronouns
What do you prefer, badminton or Justin Bieber?	¿Qué prefieres, el bádminton o Justin Bieber?	-	talk about hobbies, use object pronouns
I have the kites and I'm going to bring them to you tomorrow.	Tengo las cometas y te las voy a traer mañana.	-	talk about hobbies, use object pronouns
Are you playing badminton with us?	¿Juegas al bádminton con nosotras?	-	talk about hobbies, use object pronouns
The children are camping in the forest.	Los niños están acampando en el bosque.	-	talk about hobbies, use object pronouns
You take so many fun trips!	¡Ustedes hacen tantos viajes divertidos!	-	talk about hobbies, use object pronouns
The fish want to ski.	Los peces quieren esquiar.	-	talk about hobbies, use object pronouns
I can't bring it to you today.	No te lo puedo traer hoy.	-	talk about hobbies, use object pronouns
It's your racket and I'm bringing it to you now.	Es tu raqueta y te la traigo ahora.	-	talk about hobbies, use object pronouns
She was sailing during the night.	Ella navegaba durante la noche.	-	talk about hobbies, use object pronouns
That man has so many ears!	¡Ese hombre tiene tantas orejas!	-	talk about hobbies, use object pronouns
I'll lend it to you for one hour.	Te la presto por una hora.	-	talk about hobbies, use object pronouns
I want to sail in my new sailboat.	Quiero navegar en mi velero nuevo.	-	talk about hobbies, use object pronouns
¿Juegas al bádminton con nosotras?	Are you playing badminton with us?	-	talk about hobbies, use object pronouns
Mi abuelo coleccionaba estampillas.	My grandfather used to collect stamps.	-	talk about hobbies, use object pronouns
El hockey es más divertido que el bádminton.	Hockey is more fun than badminton.	-	talk about hobbies, use object pronouns
Mi papá quiere mirar el partido de hockey.	My dad wants to watch the hockey game.	-	talk about hobbies, use object pronouns
Te la traigo mañana.	I'll bring it to you tomorrow.	-	talk about hobbies, use object pronouns
We want to camp in the mountains.	Queremos acampar en las montañas.	-	talk about hobbies, use object pronouns
Ella navegaba durante la noche.	She was sailing during the night.	-	talk about hobbies, use object pronouns
Esa raqueta es grande y no te la puedo enviar.	That racket is big and I can't send it to you.	-	talk about hobbies, use object pronouns
Studying with Duo is wonderful!	¡Estudiar con Dúo es maravilloso!	-	talk about hobbies, use object pronouns
¡Qué día tan maravilloso!	What a wonderful day!	-	talk about hobbies, use object pronouns
Can you lend it to us tomorrow?	¿Nos lo puedes prestar mañana?	-	talk about hobbies, use object pronouns
¡Tú tienes tantas cartas!	You have so many cards!	-	talk about hobbies, use object pronouns
¡Tú tienes tantos juguetes!	You have so many toys!	-	talk about hobbies, use object pronouns
That worker has not worked this week.	Ese obrero no ha trabajado esta semana.	-	share experiences
That man has stolen my bicycle!	¡Aquel hombre ha robado mi bicicleta!	-	share experiences
That project is quite boring.	Ese proyecto es bastante aburrido.	-	share experiences
The workers are quite busy.	Los obreros están bastante ocupados.	-	share experiences
The police officers have received a lot of gifts.	Los policías han recibido muchos regalos.	-	share experiences
The workers have already been to that place.	Los obreros ya han estado en ese lugar.	-	share experiences
The workers are in danger.	Los obreros están en peligro.	-	share experiences
She has always studied with them.	Ella siempre ha estudiado con ellos.	-	share experiences
Does that not seem strange to you?	¿Eso no te parece extraño?	-	share experiences
Why have you arrived late?	¿Por qué has llegado tarde?	-	share experiences
Have you studied for the exam?	¿Tú has estudiado para el examen?	-	share experiences
They have learned about wild horses.	Han aprendido sobre caballos salvajes.	-	share experiences
They have worked at national parks.	Ellos han trabajado en los parques nacionales.	-	share experiences
My cat has stolen my cake!	¡Mi gato ha robado mi pastel!	-	share experiences
I have already eaten, thank you.	Yo ya he comido, gracias.	-	share experiences
Este año he estudiado francés.	This year I have studied French.	-	share experiences
Hay muchos obreros aquí.	There are a lot of workers here.	-	share experiences
No he estado ahí todavía.	I have not been there yet.	-	share experiences
¿Por qué no has ido a tu casa?	Why haven't you gone to your house?	-	share experiences
No hemos estudiado para el examen.	We haven't studied for the exam.	-	share experiences
Yo he vivido con animales salvajes.	I have lived with wild animals.	-	share experiences
The police officers have worked all night.	Los policías han trabajado toda la noche.	-	share experiences
Ella quiere sentarse cerca del fuego.	She wants to sit close to the fire.	-	share experiences
¡Mi gato ha robado mi pastel!	My cat has stolen my cake!	-	share experiences
As a child, I wanted to be an airplane pilot.	De niño, yo quería ser piloto de avión.	-	use the past progressive
The boss was eating with the clients.	La jefa estaba comiendo con los clientes.	-	use the past progressive
What were you doing at the city council?	¿Qué estabas haciendo en el concejo municipal?	-	use the past progressive
Why were you going to the city council?	¿Por qué ibas al concejo municipal?	-	use the past progressive
The boss was inviting the staff to the meeting.	El jefe estaba invitando al personal a la reunión.	-	use the past progressive
The receptionist was working at the city council.	La recepcionista trabajaba en el concejo municipal.	-	use the past progressive
The cleaners weren't working last night.	Los limpiadores no estaban trabajando anoche.	-	use the past progressive
The boss was using the whiteboard.	El jefe estaba usando el pizarrón.	-	use the past progressive
I was copying the files for the client.	Yo estaba copiando los archivos para el cliente.	-	use the past progressive
She was working in the physics department.	Ella estaba trabajando en el departamento de física.	-	use the past progressive
What was the boss writing on the whiteboard?	¿Qué estaba escribiendo el jefe en el pizarrón?	-	use the past progressive
I think that you should be an actor.	Pienso que deberías ser un actor.	-	use the past progressive
The actresses were leaving the theater.	Las actrices estaban saliendo del teatro.	-	use the past progressive
The singer was speaking on the radio.	La cantante estaba hablando en la radio.	-	use the past progressive
The boss was talking to a new client.	El jefe estaba hablando con un cliente nuevo.	-	use the past progressive
I need to download this document.	Necesito descargar este documento.	-	use the past progressive
The boss was reading her mail.	La jefa estaba leyendo su correo.	-	use the past progressive
La limpiadora estaba usando agua y jabón.	The cleaner was using soap and water.	-	use the past progressive
Él estaba leyendo sobre física.	He was reading about physics.	-	use the past progressive
El fotógrafo estaba limpiando su cámara.	The photographer was cleaning his camera.	-	use the past progressive
My grandfather was a bus driver.	Mi abuelo era conductor de autobús.	-	use the past progressive
The professor was explaining the physics homework.	El profesor estaba explicando la tarea de física.	-	use the past progressive
In which department did you use to work?	¿En qué departamento trabajabas?	-	use the past progressive
El trabajo del piloto es muy difícil.	The pilot's work is very difficult.	-	use the past progressive
La secretaria estaba usando el teclado.	The secretary was using the keyboard.	-	use the past progressive
El personal estaba escuchando las noticias.	The staff were listening to the news.	-	use the past progressive
The cleaner was using soap and water.	La limpiadora estaba usando agua y jabón.	-	use the past progressive
The photographer was using his camera.	El fotógrafo estaba usando su cámara.	-	use the past progressive
La secretaria estaba limpiando su escritorio.	The secretary was cleaning her desk.	-	use the past progressive
Las limpiadoras estaban limpiando los pisos.	The cleaners were cleaning the floors.	-	use the past progressive
Who was using the printer?	¿Quién estaba usando la impresora?	-	use the past progressive
The receptionist was writing with the keyboard.	La recepcionista estaba escribiendo con el teclado.	-	use the past progressive
El recepcionista estaba preparando un café.	The receptionist was preparing a coffee.	-	use the past progressive
That salesperson is very nice.	Aquel vendedor es muy simpático.	-	buy items you need
Kids, eat slowly!	Chicos, ¡coman lentamente!	-	buy items you need
Are you going to pay with a check?	¿Vas a pagar con cheque?	-	buy items you need
Girls, buy these cheap earrings!	Chicas, ¡compren estos aretes baratos!	-	buy items you need
The salesperson brings the earrings.	La vendedora trae los aretes.	-	buy items you need
Those earrings are expensive and I want to buy other ones.	Esos aretes son caros y quiero comprar otros.	-	buy items you need
Luis and Ana, work tomorrow.	Luis y Ana, trabajen mañana.	-	buy items you need
Children, do that now!	Niños, ¡hagan eso ahora!	-	buy items you need
Do you go to that store often?	¿Ustedes van a esa tienda a menudo?	-	buy items you need
Pablo and Andrea, do that faster!	Pablo y Andrea, ¡hagan eso más rápido!	-	buy items you need
They are eating rice with chicken.	Ellos comen arroz con pollo.	-	buy items you need
María and Julia, open the door, please.	María y Julia, abran la puerta, por favor.	-	buy items you need
I'm taking it now.	Me lo llevo ahora.	-	buy items you need
This watch is cheap but I won't take it.	Este reloj es barato pero no me lo llevo.	-	buy items you need
They aren't working today.	Ellos no trabajan hoy.	-	buy items you need
Why don't they open the champagne?	¿Por qué no abren el champán?	-	buy items you need
Jorge and Ana, work with me!	Jorge y Ana, ¡trabajen conmigo!	-	buy items you need
Ellos abren la caja.	They are opening the box.	-	buy items you need
Luis y Ana, trabajen mañana.	Luis and Ana, work tomorrow.	-	buy items you need
¿Usted quiere el recibo?	Do you want the receipt?	-	buy items you need
Pedro and María, drink more water!	Pedro y María, ¡beban más agua!	-	buy items you need
Girls, decide fast!	Chicas, ¡decidan rápido!	-	buy items you need
Esta tienda tiene pijamas baratos.	This store has cheap pajamas.	-	buy items you need
Ella te va a dar un cheque.	She's going to give you a check.	-	buy items you need
Por favor, José y Marta, ¡decidan pronto!	Please, José and Marta, decide soon!	-	buy items you need
Why don't you decide now?	¿Por qué no deciden ahora?	-	buy items you need
Ellos deciden comprar dos perfumes.	They decide to buy two perfumes.	-	buy items you need
Children, open the gifts!	Niños, ¡abran los regalos!	-	buy items you need
Niños, ¡abran los regalos!	Children, open the gifts!	-	buy items you need
Luis y Sebastián, ¡hagan más pasteles!	Luis and Sebastián, make more cakes!	-	buy items you need
The flowers are dead.	Las flores están muertas.	-	talk about health
Many people are seriously ill.	Muchas personas están gravemente enfermas.	-	talk about health
You have to use this bandage.	Tienes que usar este vendaje.	-	talk about health
